"Generation","Best Fitness","Worst Fitness","Mean Fitness","Standard Deviation","Best Lifespan","Worst Lifespan","Mean Lifespan","Standard Deviation Lifespan","Died","Reached end"
"670","1.0","0.0","0.272","0.4449898875255482","27.0","1000.0","483.124","333.47163691084734","0.568","0.272"
"671","1.0","0.0","0.344","0.4750410508577127","26.0","1000.0","477.052","307.06587126543405","0.516","0.344"
"672","1.0","0.0","0.364","0.481148625686492","22.0","1000.0","520.492","323.63347468393926","0.444","0.364"
"673","1.0","0.0","0.288","0.452831094338717","25.0","1000.0","491.268","310.45384226322585","0.556","0.288"
"674","1.0","0.0","0.296","0.45649096376598736","19.0","1000.0","498.912","321.764150047826","0.528","0.296"
"675","1.0","0.0","0.284","0.45093680266751346","12.0","1000.0","480.3","299.6144889687412","0.58","0.284"
"676","1.0","0.0","0.296","0.45649096376598736","21.0","1000.0","481.148","313.54793907152396","0.544","0.296"
"677","1.0","0.0","0.32","0.466476151587624","35.0","1000.0","486.096","319.07153866178663","0.528","0.32"
"678","1.0","0.0","0.32","0.466476151587624","31.0","1000.0","521.072","331.74225358853516","0.488","0.32"
"679","1.0","0.0","0.3","0.45825756949558394","27.0","1000.0","504.708","327.04055824316333","0.536","0.3"
"680","1.0","0.0","0.364","0.481148625686492","23.0","1000.0","481.44","319.303113671007","0.488","0.364"
"681","1.0","0.0","0.336","0.47233886141201636","23.0","1000.0","488.936","322.37161770850736","0.5","0.336"
"682","1.0","0.0","0.244","0.42949272403615874","19.0","1000.0","546.46","333.97880232134486","0.544","0.244"
"683","1.0","0.0","0.252","0.43416126036301306","30.0","1000.0","504.008","323.9731345898915","0.58","0.252"
"684","1.0","0.0","0.24","0.4270831300812525","18.0","1000.0","478.58","325.37281324658954","0.6","0.24"
"685","1.0","0.0","0.364","0.481148625686492","23.0","1000.0","491.644","312.86152410291675","0.464","0.364"
"686","1.0","0.0","0.336","0.47233886141201636","16.0","1000.0","505.224","316.1952020888363","0.508","0.336"
"687","1.0","0.0","0.276","0.4470167782086037","33.0","1000.0","469.94","318.87586362093936","0.572","0.276"
"688","1.0","0.0","0.3","0.45825756949558394","52.0","1000.0","483.08","313.98302119700674","0.564","0.3"
"689","1.0","0.0","0.3","0.45825756949558394","22.0","1000.0","526.508","333.2203624270281","0.5","0.3"
"690","1.0","0.0","0.248","0.43185182644050496","21.0","1000.0","493.872","320.5526347045053","0.584","0.248"
"691","1.0","0.0","0.344","0.4750410508577127","15.0","1000.0","498.916","304.486500429822","0.532","0.344"
"692","1.0","0.0","0.364","0.481148625686492","23.0","1000.0","498.308","327.63283891575935","0.488","0.364"
"693","1.0","0.0","0.356","0.47881520443695186","21.0","1000.0","474.732","309.1401562010346","0.516","0.356"
"694","1.0","0.0","0.364","0.481148625686492","29.0","1000.0","482.336","299.5353586874176","0.516","0.364"
"695","1.0","0.0","0.36","0.48","27.0","1000.0","491.88","311.3994245338292","0.5","0.36"
"696","1.0","0.0","0.3","0.45825756949558394","31.0","1000.0","480.32","309.3125823499587","0.548","0.3"
"697","1.0","0.0","0.312","0.4633098315382483","32.0","1000.0","464.132","287.0150424211247","0.592","0.312"
"698","1.0","0.0","0.38","0.4853864439804639","26.0","1000.0","494.496","323.3672370293564","0.46","0.38"
"699","1.0","0.0","0.332","0.47093099282166595","36.0","1000.0","498.392","328.7060546080648","0.472","0.332"
"700","1.0","0.0","0.36","0.48","18.0","1000.0","473.996","302.1728445509292","0.524","0.36"
"701","1.0","0.0","0.308","0.46166654632970755","24.0","1000.0","459.392","308.0751439762707","0.548","0.308"
"702","1.0","0.0","0.316","0.46491289506745237","17.0","1000.0","467.536","315.5109644750875","0.528","0.316"
"703","1.0","0.0","0.34","0.4737087712930804","29.0","1000.0","507.34","319.7285730115468","0.48","0.34"
"704","1.0","0.0","0.36","0.48","25.0","1000.0","484.46","313.7269519821337","0.504","0.36"
"705","1.0","0.0","0.344","0.4750410508577127","23.0","1000.0","467.976","321.5352289003491","0.52","0.344"
"706","1.0","0.0","0.3","0.45825756949558394","29.0","1000.0","527.776","329.1910415305981","0.496","0.3"
"707","1.0","0.0","0.312","0.4633098315382483","28.0","1000.0","500.7","316.71140490989563","0.528","0.312"
"708","1.0","0.0","0.272","0.4449898875255482","30.0","1000.0","489.86","319.2664849306924","0.56","0.272"
"709","1.0","0.0","0.344","0.4750410508577127","33.0","1000.0","490.512","309.74338064920767","0.5","0.344"
"710","1.0","0.0","0.316","0.46491289506745237","22.0","1000.0","470.156","316.120261394299","0.536","0.316"
"711","1.0","0.0","0.296","0.45649096376598736","27.0","1000.0","505.868","327.72955096542626","0.544","0.296"
"712","1.0","0.0","0.3","0.45825756949558394","30.0","1000.0","489.64","323.70145257628974","0.536","0.3"
"713","1.0","0.0","0.344","0.4750410508577127","13.0","1000.0","503.068","328.4531616166909","0.476","0.344"
"714","1.0","0.0","0.32","0.466476151587624","25.0","1000.0","481.988","304.8201762613492","0.548","0.32"
"715","1.0","0.0","0.3","0.45825756949558394","39.0","1000.0","515.82","311.1681146904353","0.54","0.3"
"716","1.0","0.0","0.308","0.46166654632970755","22.0","1000.0","478.916","325.1494009590053","0.56","0.308"
"717","1.0","0.0","0.328","0.4694848240358787","31.0","1000.0","504.912","318.6227240107022","0.508","0.328"
"718","1.0","0.0","0.324","0.46799999999999997","20.0","1000.0","488.768","320.0308894091319","0.516","0.324"
"719","1.0","0.0","0.332","0.47093099282166595","14.0","1000.0","487.172","318.1340573028923","0.52","0.332"
"720","1.0","0.0","0.328","0.4694848240358787","25.0","1000.0","484.312","311.3762075946072","0.54","0.328"
"721","1.0","0.0","0.328","0.4694848240358787","18.0","1000.0","464.932","312.19268309170855","0.508","0.328"
"722","1.0","0.0","0.292","0.4546823066713725","19.0","1000.0","467.98","314.0924125158072","0.576","0.292"
"723","1.0","0.0","0.3","0.45825756949558394","15.0","1000.0","487.356","310.56562151017295","0.544","0.3"
"724","1.0","0.0","0.292","0.4546823066713725","38.0","1000.0","515.744","327.73049669507384","0.524","0.292"
"725","1.0","0.0","0.3","0.45825756949558394","47.0","1000.0","502.22","314.6210730386635","0.54","0.3"
"726","1.0","0.0","0.34","0.4737087712930804","32.0","1000.0","447.128","304.54867528196536","0.544","0.34"
"727","1.0","0.0","0.324","0.46799999999999997","20.0","1000.0","507.12","332.2308859814212","0.496","0.324"
"728","1.0","0.0","0.32","0.466476151587624","25.0","1000.0","497.644","311.2038773280307","0.536","0.32"
"729","1.0","0.0","0.356","0.47881520443695186","26.0","1000.0","458.064","305.1820242150576","0.52","0.356"
"730","1.0","0.0","0.292","0.4546823066713725","14.0","1000.0","480.42","327.3150830621774","0.548","0.292"
"731","1.0","0.0","0.328","0.4694848240358787","29.0","1000.0","466.54","314.49830587779013","0.532","0.328"
"732","1.0","0.0","0.3","0.45825756949558394","25.0","1000.0","493.152","329.45544296004573","0.532","0.3"
"733","1.0","0.0","0.308","0.46166654632970755","30.0","1000.0","457.112","308.09340703104954","0.56","0.308"
"734","1.0","0.0","0.328","0.4694848240358787","39.0","1000.0","427.02","295.06356535499265","0.564","0.328"
"735","1.0","0.0","0.272","0.4449898875255482","19.0","1000.0","429.532","299.1426164490777","0.612","0.272"
"736","1.0","0.0","0.332","0.47093099282166595","16.0","1000.0","477.768","319.3226114386515","0.52","0.332"
"737","1.0","0.0","0.348","0.47633601585435464","28.0","1000.0","484.636","314.62306257488507","0.536","0.348"
"738","1.0","0.0","0.324","0.46799999999999997","31.0","1000.0","505.996","311.0253815752019","0.532","0.324"
"739","1.0","0.0","0.308","0.46166654632970755","24.0","1000.0","484.464","321.4025524229702","0.536","0.308"
"740","1.0","0.0","0.304","0.4599826083668816","29.0","1000.0","499.776","309.40748184877486","0.544","0.304"
"741","1.0","0.0","0.368","0.48226133993924913","26.0","1000.0","479.9","322.4569335585764","0.476","0.368"
"742","1.0","0.0","0.272","0.4449898875255482","29.0","1000.0","517.532","314.4176346453869","0.568","0.272"
"743","1.0","0.0","0.348","0.47633601585435464","42.0","1000.0","474.808","317.668687685771","0.496","0.348"
"744","1.0","0.0","0.276","0.4470167782086037","18.0","1000.0","506.852","318.20374305780877","0.56","0.276"
"745","1.0","0.0","0.304","0.4599826083668816","22.0","1000.0","473.352","306.94620391202096","0.568","0.304"
"746","1.0","0.0","0.34","0.4737087712930804","19.0","1000.0","466.168","314.6939017140308","0.524","0.34"
"747","1.0","0.0","0.308","0.46166654632970755","22.0","1000.0","503.996","320.7292502781746","0.504","0.308"
"748","1.0","0.0","0.316","0.46491289506745237","32.0","1000.0","478.908","312.4699722149315","0.536","0.316"
"749","1.0","0.0","0.32","0.466476151587624","34.0","1000.0","515.068","312.92551090634987","0.524","0.32"
"750","1.0","0.0","0.268","0.4429175995600084","28.0","1000.0","475.064","308.78408622207183","0.612","0.268"
"751","1.0","0.0","0.316","0.46491289506745237","24.0","1000.0","507.588","324.7886239633401","0.52","0.316"
"752","1.0","0.0","0.364","0.481148625686492","19.0","1000.0","466.272","319.94761761263374","0.512","0.364"
"753","1.0","0.0","0.332","0.47093099282166595","20.0","1000.0","475.916","311.95896676325873","0.532","0.332"
"754","1.0","0.0","0.292","0.4546823066713725","17.0","1000.0","483.084","308.95604370848605","0.572","0.292"
"755","1.0","0.0","0.316","0.46491289506745237","21.0","1000.0","477.828","297.2368187422279","0.548","0.316"
"756","1.0","0.0","0.372","0.483338390778138","20.0","1000.0","490.596","311.4328062102642","0.488","0.372"
"757","1.0","0.0","0.316","0.46491289506745237","25.0","1000.0","520.988","329.53411334185125","0.488","0.316"
"758","1.0","0.0","0.288","0.452831094338717","22.0","1000.0","493.808","320.15522974957","0.532","0.288"
"759","1.0","0.0","0.336","0.47233886141201636","22.0","1000.0","501.404","309.2312933452888","0.504","0.336"
"760","1.0","0.0","0.36","0.48","30.0","1000.0","493.008","319.8630205822488","0.484","0.36"
"761","1.0","0.0","0.292","0.4546823066713725","28.0","1000.0","500.28","330.69675777062","0.528","0.292"
"762","1.0","0.0","0.316","0.46491289506745237","24.0","1000.0","484.6","312.81924493227746","0.52","0.316"
"763","1.0","0.0","0.348","0.47633601585435464","32.0","1000.0","502.396","318.89974472238157","0.484","0.348"
"764","1.0","0.0","0.336","0.47233886141201636","35.0","1000.0","479.792","317.58704749406905","0.512","0.336"
"765","1.0","0.0","0.372","0.483338390778138","17.0","1000.0","505.8","308.8976011561112","0.456","0.372"
"766","1.0","0.0","0.324","0.46799999999999997","43.0","1000.0","510.904","326.883182167575","0.476","0.324"
"767","1.0","0.0","0.32","0.466476151587624","23.0","1000.0","475.168","328.80094248040115","0.52","0.32"
"768","1.0","0.0","0.328","0.4694848240358787","23.0","1000.0","473.928","321.37692950179246","0.528","0.328"
"769","1.0","0.0","0.356","0.47881520443695186","17.0","1000.0","496.292","331.2756416279353","0.48","0.356"
"770","1.0","0.0","0.32","0.466476151587624","21.0","1000.0","464.196","305.25038506773416","0.54","0.32"
"771","1.0","0.0","0.32","0.466476151587624","28.0","1000.0","437.088","303.5781419272473","0.556","0.32"
"772","1.0","0.0","0.344","0.4750410508577127","36.0","1000.0","508.42","311.0045716705787","0.504","0.344"
"773","1.0","0.0","0.292","0.4546823066713725","17.0","1000.0","435.384","297.70395453201485","0.608","0.292"
"774","1.0","0.0","0.312","0.4633098315382483","31.0","1000.0","451.816","316.57658495852166","0.576","0.312"
"775","1.0","0.0","0.292","0.4546823066713725","27.0","1000.0","524.864","316.7416320978346","0.556","0.292"
"776","1.0","0.0","0.292","0.4546823066713725","36.0","1000.0","548.556","338.2138478300381","0.48","0.292"
"777","1.0","0.0","0.324","0.46799999999999997","25.0","1000.0","461.244","310.91901270909756","0.532","0.324"
"778","1.0","0.0","0.32","0.466476151587624","25.0","1000.0","477.532","320.9705546868747","0.532","0.32"
"779","1.0","0.0","0.308","0.46166654632970755","18.0","1000.0","481.26","319.17226759228333","0.536","0.308"
"780","1.0","0.0","0.3","0.45825756949558394","21.0","1000.0","498.552","307.98932334741716","0.556","0.3"
"781","1.0","0.0","0.316","0.46491289506745237","20.0","1000.0","478.284","316.54506684514917","0.544","0.316"
"782","1.0","0.0","0.272","0.4449898875255482","21.0","1000.0","505.46","324.1299251843309","0.56","0.272"
"783","1.0","0.0","0.316","0.46491289506745237","23.0","1000.0","498.604","321.7251858092556","0.532","0.316"
"784","1.0","0.0","0.332","0.47093099282166595","20.0","1000.0","446.512","313.3806149971627","0.54","0.332"
"785","1.0","0.0","0.3","0.45825756949558394","46.0","1000.0","496.72","305.8139329723222","0.556","0.3"
"786","1.0","0.0","0.344","0.4750410508577127","29.0","1000.0","516.648","310.2031916276813","0.504","0.344"
"787","1.0","0.0","0.344","0.4750410508577127","22.0","1000.0","480.328","327.8541328334903","0.476","0.344"
"788","1.0","0.0","0.276","0.4470167782086037","17.0","1000.0","512.832","320.107662788631","0.552","0.276"
"789","1.0","0.0","0.328","0.4694848240358787","34.0","1000.0","505.668","313.79827561030345","0.516","0.328"
"790","1.0","0.0","0.288","0.452831094338717","14.0","1000.0","523.388","336.69116628744524","0.508","0.288"
"791","1.0","0.0","0.336","0.47233886141201636","33.0","1000.0","477.268","310.73089993755053","0.516","0.336"
"792","1.0","0.0","0.312","0.4633098315382483","39.0","1000.0","501.272","324.8321874691609","0.516","0.312"
"793","1.0","0.0","0.256","0.4364218143035474","17.0","1000.0","457.792","307.3889079586315","0.624","0.256"
"794","1.0","0.0","0.284","0.45093680266751346","20.0","1000.0","502.284","317.6096398788928","0.552","0.284"
"795","1.0","0.0","0.308","0.46166654632970755","40.0","1000.0","464.76","304.4274599966303","0.58","0.308"
"796","1.0","0.0","0.26","0.4386342439892262","22.0","1000.0","486.748","328.9353925864471","0.556","0.26"
"797","1.0","0.0","0.308","0.46166654632970755","26.0","1000.0","474.164","305.2397239941092","0.552","0.308"
"798","1.0","0.0","0.316","0.46491289506745237","25.0","1000.0","464.224","317.863187274022","0.548","0.316"
"799","1.0","0.0","0.296","0.45649096376598736","21.0","1000.0","479.416","322.55478130698964","0.544","0.296"
"800","1.0","0.0","0.32","0.466476151587624","34.0","1000.0","461.408","302.9245211863839","0.544","0.32"
"801","1.0","0.0","0.32","0.466476151587624","29.0","1000.0","470.26","314.857288942149","0.544","0.32"
"802","1.0","0.0","0.352","0.4775939698111775","20.0","1000.0","500.76","298.40602942970156","0.516","0.352"
"803","1.0","0.0","0.3","0.45825756949558394","18.0","1000.0","504.524","330.2332167181248","0.544","0.3"
"804","1.0","0.0","0.304","0.4599826083668816","22.0","1000.0","478.432","315.73464392746","0.56","0.304"
"805","1.0","0.0","0.352","0.4775939698111776","34.0","1000.0","513.22","313.1674880954279","0.496","0.352"
"806","1.0","0.0","0.316","0.46491289506745237","30.0","1000.0","492.788","315.8379696236665","0.54","0.316"
"807","1.0","0.0","0.336","0.47233886141201636","26.0","1000.0","499.512","320.59915448422487","0.5","0.336"
"808","1.0","0.0","0.272","0.4449898875255482","27.0","1000.0","468.808","309.71188407292357","0.584","0.272"
"809","1.0","0.0","0.292","0.4546823066713725","21.0","1000.0","450.968","302.0248184768927","0.588","0.292"
"810","1.0","0.0","0.316","0.46491289506745237","35.0","1000.0","484.588","314.8951861429449","0.56","0.316"
"811","1.0","0.0","0.364","0.481148625686492","25.0","1000.0","488.724","321.45398399148826","0.472","0.364"
"812","1.0","0.0","0.36","0.48","22.0","1000.0","481.78","305.6994007190725","0.484","0.36"
"813","1.0","0.0","0.348","0.47633601585435464","21.0","1000.0","474.04","298.94356390462724","0.532","0.348"
"814","1.0","0.0","0.316","0.46491289506745237","26.0","1000.0","476.256","323.90457617020485","0.536","0.316"
"815","1.0","0.0","0.32","0.466476151587624","28.0","1000.0","470.188","306.49267634969675","0.552","0.32"
"816","1.0","0.0","0.292","0.4546823066713725","22.0","1000.0","506.828","327.9447490294667","0.544","0.292"
"817","1.0","0.0","0.332","0.47093099282166595","28.0","1000.0","475.472","317.64805873167234","0.528","0.332"
"818","1.0","0.0","0.324","0.46799999999999997","38.0","1000.0","502.124","307.5761054178299","0.528","0.324"
"819","1.0","0.0","0.312","0.4633098315382483","34.0","1000.0","488.252","308.5170278866306","0.556","0.312"
"820","1.0","0.0","0.32","0.466476151587624","18.0","1000.0","475.9","321.3397361049517","0.54","0.32"
"821","1.0","0.0","0.296","0.45649096376598736","35.0","1000.0","472.344","316.9812260434362","0.564","0.296"
"822","1.0","0.0","0.352","0.4775939698111776","21.0","1000.0","502.316","316.0474270485365","0.508","0.352"
"823","1.0","0.0","0.276","0.4470167782086037","17.0","1000.0","496.82","335.9905290331857","0.556","0.276"
"824","1.0","0.0","0.308","0.46166654632970755","39.0","1000.0","474.768","318.6361218945524","0.536","0.308"
"825","1.0","0.0","0.304","0.4599826083668816","27.0","1000.0","517.144","311.5731106241357","0.54","0.304"
"826","1.0","0.0","0.332","0.47093099282166595","20.0","1000.0","472.324","314.32401598350714","0.516","0.332"
"827","1.0","0.0","0.356","0.47881520443695186","36.0","1000.0","484.816","321.4828364687609","0.476","0.356"
"828","1.0","0.0","0.32","0.466476151587624","26.0","1000.0","482.984","309.17142129246037","0.544","0.32"
"829","1.0","0.0","0.34","0.4737087712930804","39.0","1000.0","483.976","317.76044974791944","0.508","0.34"
"830","1.0","0.0","0.316","0.46491289506745237","22.0","1000.0","495.9","330.28099854517825","0.508","0.316"
"831","1.0","0.0","0.284","0.45093680266751346","13.0","1000.0","501.684","331.1500930756324","0.528","0.284"
"832","1.0","0.0","0.352","0.4775939698111776","22.0","1000.0","484.744","301.47706789074346","0.52","0.352"
"833","1.0","0.0","0.332","0.47093099282166595","28.0","1000.0","521.796","324.32524783618067","0.484","0.332"
"834","1.0","0.0","0.272","0.4449898875255482","28.0","1000.0","508.388","317.5652459826168","0.548","0.272"
"835","1.0","0.0","0.288","0.452831094338717","19.0","1000.0","531.396","326.1132428835111","0.544","0.288"
"836","1.0","0.0","0.316","0.46491289506745237","25.0","1000.0","466.052","304.6996575252424","0.552","0.316"
"837","1.0","0.0","0.332","0.47093099282166595","28.0","1000.0","496.28","322.6841576526495","0.5","0.332"
"838","1.0","0.0","0.284","0.45093680266751346","25.0","1000.0","485.48","326.00427236464265","0.548","0.284"
"839","1.0","0.0","0.312","0.4633098315382483","20.0","1000.0","484.128","309.5411048891569","0.548","0.312"
"840","1.0","0.0","0.332","0.47093099282166595","20.0","1000.0","495.208","325.26980298822684","0.504","0.332"
"841","1.0","0.0","0.284","0.45093680266751346","21.0","1000.0","494.06","319.81210796341014","0.556","0.284"
"842","1.0","0.0","0.32","0.466476151587624","16.0","1000.0","493.984","320.2559972022381","0.524","0.32"
"843","1.0","0.0","0.336","0.47233886141201636","16.0","1000.0","453.296","311.5824263080316","0.54","0.336"
"844","1.0","0.0","0.256","0.4364218143035474","14.0","1000.0","494.312","331.2784186390657","0.564","0.256"
"845","1.0","0.0","0.24","0.4270831300812525","24.0","1000.0","530.16","329.7902824523488","0.56","0.24"
"846","1.0","0.0","0.3","0.45825756949558394","24.0","1000.0","505.76","312.46952875440496","0.544","0.3"
"847","1.0","0.0","0.336","0.47233886141201636","22.0","1000.0","460.052","313.29684533362285","0.532","0.336"
"848","1.0","0.0","0.324","0.46799999999999997","31.0","1000.0","515.748","335.6831072544462","0.48","0.324"
"849","1.0","0.0","0.34","0.4737087712930804","19.0","1000.0","479.568","310.88969969428047","0.532","0.34"
"850","1.0","0.0","0.244","0.42949272403615874","19.0","1000.0","502.396","332.2503140465033","0.564","0.244"
"851","1.0","0.0","0.356","0.47881520443695186","22.0","1000.0","516.736","311.674166885868","0.5","0.356"
"852","1.0","0.0","0.34","0.4737087712930804","26.0","1000.0","541.308","333.24155373542493","0.472","0.34"
"853","1.0","0.0","0.34","0.4737087712930804","21.0","1000.0","496.044","316.4516551765847","0.524","0.34"
"854","1.0","0.0","0.3","0.45825756949558394","17.0","1000.0","498.848","323.7648790341534","0.52","0.3"
"855","1.0","0.0","0.34","0.4737087712930804","24.0","1000.0","458.024","304.0236691838319","0.548","0.34"
"856","1.0","0.0","0.296","0.45649096376598736","26.0","1000.0","504.008","318.585134518232","0.548","0.296"
"857","1.0","0.0","0.376","0.4843800161030593","24.0","1000.0","462.596","316.80515271062126","0.492","0.376"
"858","1.0","0.0","0.36","0.48","20.0","1000.0","506.464","306.42618801923567","0.496","0.36"
"859","1.0","0.0","0.3","0.45825756949558394","30.0","1000.0","471.708","329.25133065182877","0.54","0.3"
"860","1.0","0.0","0.296","0.45649096376598736","14.0","1000.0","500.484","327.16595443902764","0.54","0.296"
"861","1.0","0.0","0.312","0.4633098315382483","21.0","1000.0","505.484","314.4273679945814","0.532","0.312"
"862","1.0","0.0","0.32","0.466476151587624","31.0","1000.0","499.904","327.30646004012806","0.496","0.32"
"863","1.0","0.0","0.328","0.4694848240358787","28.0","1000.0","481.444","321.7894697842053","0.524","0.328"
"864","1.0","0.0","0.348","0.47633601585435464","20.0","1000.0","492.268","333.06267905005507","0.484","0.348"
"865","1.0","0.0","0.272","0.4449898875255482","35.0","1000.0","523.596","316.14043838775206","0.556","0.272"
"866","1.0","0.0","0.276","0.4470167782086037","25.0","1000.0","475.576","319.61172103663534","0.552","0.276"
"867","1.0","0.0","0.316","0.46491289506745237","27.0","1000.0","452.592","326.50764391664705","0.54","0.316"
"868","1.0","0.0","0.336","0.47233886141201636","16.0","1000.0","505.552","309.9052876218797","0.516","0.336"
"869","1.0","0.0","0.3","0.45825756949558394","25.0","1000.0","458.212","310.7411898284488","0.584","0.3"
"870","1.0","0.0","0.272","0.4449898875255482","14.0","1000.0","466.904","311.0536911595809","0.58","0.272"
"871","1.0","0.0","0.344","0.4750410508577127","29.0","1000.0","497.624","311.48353828733866","0.52","0.344"
"872","1.0","0.0","0.316","0.46491289506745237","25.0","1000.0","469.816","314.81061949051207","0.548","0.316"
"873","1.0","0.0","0.276","0.4470167782086037","46.0","1000.0","479.408","322.50807359816605","0.56","0.276"
"874","1.0","0.0","0.316","0.46491289506745237","16.0","1000.0","466.148","301.2238205985709","0.556","0.316"
"875","1.0","0.0","0.328","0.4694848240358787","28.0","1000.0","501.46","302.8026030271206","0.54","0.328"
"876","1.0","0.0","0.304","0.4599826083668816","21.0","1000.0","493.472","330.6651859751793","0.512","0.304"
"877","1.0","0.0","0.292","0.4546823066713725","42.0","1000.0","521.992","324.10605661727453","0.52","0.292"
"878","1.0","0.0","0.308","0.46166654632970755","26.0","1000.0","486.892","315.2053431273019","0.516","0.308"
"879","1.0","0.0","0.328","0.4694848240358787","23.0","1000.0","489.184","322.8004803961729","0.504","0.328"
"880","1.0","0.0","0.332","0.47093099282166595","25.0","1000.0","463.776","312.17528061010864","0.552","0.332"
"881","1.0","0.0","0.272","0.4449898875255482","26.0","1000.0","476.068","314.7170274643557","0.588","0.272"
"882","1.0","0.0","0.344","0.4750410508577127","30.0","1000.0","539.764","316.12502005377564","0.488","0.344"
"883","1.0","0.0","0.272","0.4449898875255482","19.0","1000.0","469.836","314.6140001716389","0.588","0.272"
"884","1.0","0.0","0.316","0.46491289506745237","16.0","1000.0","478.84","321.92151590100343","0.512","0.316"
"885","1.0","0.0","0.348","0.47633601585435464","24.0","1000.0","493.62","304.26536378628424","0.512","0.348"
"886","1.0","0.0","0.332","0.47093099282166595","25.0","1000.0","506.568","315.33763076423355","0.528","0.332"
"887","1.0","0.0","0.316","0.46491289506745237","22.0","1000.0","469.288","315.8247442110893","0.536","0.316"
"888","1.0","0.0","0.316","0.46491289506745237","23.0","1000.0","491.968","322.93854365188434","0.52","0.316"
"889","1.0","0.0","0.304","0.4599826083668816","24.0","1000.0","502.46","305.77521220661424","0.556","0.304"
"890","1.0","0.0","0.32","0.466476151587624","14.0","1000.0","520.092","328.2384674836272","0.476","0.32"
"891","1.0","0.0","0.364","0.481148625686492","29.0","1000.0","487.76","313.7791809537402","0.492","0.364"
"892","1.0","0.0","0.264","0.44079927404658914","36.0","1000.0","481.184","316.3827905307114","0.596","0.264"
"893","1.0","0.0","0.284","0.45093680266751346","25.0","1000.0","480.576","326.0325570000642","0.556","0.284"
"894","1.0","0.0","0.288","0.452831094338717","27.0","1000.0","490.324","329.85399652573574","0.528","0.288"
"895","1.0","0.0","0.296","0.45649096376598736","38.0","1000.0","501.152","321.48196978368776","0.524","0.296"
"896","1.0","0.0","0.292","0.4546823066713725","35.0","1000.0","483.732","305.95141473116286","0.564","0.292"
"897","1.0","0.0","0.24","0.4270831300812525","27.0","1000.0","483.672","326.02922018739355","0.6","0.24"
"898","1.0","0.0","0.296","0.45649096376598736","26.0","1000.0","497.172","321.7881638842549","0.548","0.296"
"899","1.0","0.0","0.348","0.47633601585435464","41.0","1000.0","493.176","308.06926660087316","0.488","0.348"
"900","1.0","0.0","0.3","0.45825756949558394","24.0","1000.0","498.452","321.197571124067","0.54","0.3"
"901","1.0","0.0","0.34","0.4737087712930804","24.0","1000.0","493.916","320.0709248650991","0.504","0.34"
"902","1.0","0.0","0.336","0.47233886141201636","20.0","1000.0","470.224","313.3192586228943","0.524","0.336"
"903","1.0","0.0","0.328","0.4694848240358787","32.0","1000.0","485.768","318.6640647704099","0.5","0.328"
"904","1.0","0.0","0.308","0.46166654632970755","26.0","1000.0","544.02","330.30698993512095","0.476","0.308"
"905","1.0","0.0","0.324","0.46799999999999997","30.0","1000.0","500.528","311.7862492413672","0.52","0.324"
"906","1.0","0.0","0.288","0.452831094338717","20.0","1000.0","447.984","303.38453445091767","0.584","0.288"
"907","1.0","0.0","0.332","0.47093099282166595","18.0","1000.0","462.288","314.2371287037866","0.532","0.332"
"908","1.0","0.0","0.308","0.46166654632970755","21.0","1000.0","494.868","342.4840238259296","0.508","0.308"
"909","1.0","0.0","0.38","0.4853864439804639","22.0","1000.0","485.048","318.9142293720994","0.484","0.38"
"910","1.0","0.0","0.308","0.46166654632970755","35.0","1000.0","521.352","305.90097106089735","0.544","0.308"
"911","1.0","0.0","0.364","0.481148625686492","31.0","1000.0","516.124","320.44740695471387","0.468","0.364"
"912","1.0","0.0","0.328","0.4694848240358787","26.0","1000.0","507.328","323.44901980992296","0.516","0.328"
"913","1.0","0.0","0.316","0.46491289506745237","23.0","1000.0","524.508","317.86454023058326","0.504","0.316"
"914","1.0","0.0","0.28","0.44899888641287294","21.0","1000.0","476.628","320.6976046309045","0.552","0.28"
"915","1.0","0.0","0.372","0.483338390778138","28.0","1000.0","509.028","307.0702382452588","0.508","0.372"
"916","1.0","0.0","0.32","0.466476151587624","23.0","1000.0","472.032","314.1098390308717","0.536","0.32"
"917","1.0","0.0","0.308","0.46166654632970755","16.0","1000.0","487.26","311.4900711098188","0.556","0.308"
"918","1.0","0.0","0.304","0.4599826083668816","29.0","1000.0","463.192","319.67176155550567","0.548","0.304"
"919","1.0","0.0","0.312","0.4633098315382483","21.0","1000.0","507.7","320.5397354463247","0.528","0.312"
"920","1.0","0.0","0.32","0.466476151587624","25.0","1000.0","477.252","302.8470843445582","0.556","0.32"
"921","1.0","0.0","0.288","0.452831094338717","26.0","1000.0","497.164","316.65322531753884","0.528","0.288"
"922","1.0","0.0","0.3","0.45825756949558394","18.0","1000.0","512.036","327.67201086452286","0.52","0.3"
"923","1.0","0.0","0.304","0.4599826083668816","17.0","1000.0","456.916","310.62298199585945","0.548","0.304"
"924","1.0","0.0","0.332","0.47093099282166595","34.0","1000.0","503.232","317.06990108807247","0.512","0.332"
"925","1.0","0.0","0.38","0.4853864439804639","19.0","1000.0","460.904","313.8568189222596","0.496","0.38"
"926","1.0","0.0","0.244","0.42949272403615874","19.0","1000.0","517.78","344.36182657199424","0.552","0.244"
"927","1.0","0.0","0.296","0.45649096376598736","33.0","1000.0","486.332","323.4019507918899","0.544","0.296"
"928","1.0","0.0","0.316","0.46491289506745237","23.0","1000.0","481.76","307.0581026450857","0.54","0.316"
