"Animat","Lifespan","Location x","Location y","Teacher","Reached end"
"Day: 0"
"61","24","13","10","false","false"
"62","24","8","11","false","false"
"63","24","19","11","false","false"
"64","24","7","15","false","false"
"65","24","8","14","false","false"
"66","24","11","11","false","false"
"67","24","5","13","false","false"
"68","24","10","14","false","false"
"69","24","8","14","false","false"
"70","24","7","12","false","false"
"71","24","14","14","false","false"
"72","24","8","9","false","false"
"73","24","10","14","false","false"
"74","24","9","10","false","false"
"75","24","7","7","false","false"
"76","24","9","9","false","false"
"77","24","14","14","false","false"
"78","24","13","11","false","false"
"79","24","12","12","false","false"
"80","24","8","10","false","false"
"81","24","11","13","false","false"
"82","24","11","13","false","false"
"Day: 24"
"0","25","7","12","true","false"
"1","25","7","14","true","false"
"2","25","10","3","true","false"
"3","25","14","8","true","false"
"4","25","15","10","true","false"
"5","25","2","13","true","false"
"6","25","5","12","true","false"
"7","25","12","11","true","false"
"8","25","13","10","true","false"
"9","25","10","13","true","false"
"10","25","13","12","true","false"
"11","25","6","8","true","false"
"12","25","8","15","true","false"
"13","25","13","16","true","false"
"14","25","11","12","true","false"
"15","25","9","10","true","false"
"16","25","11","14","true","false"
"17","25","16","11","false","false"
"18","25","7","8","false","false"
"19","25","13","8","false","false"
"20","25","5","7","false","false"
"21","25","2","13","false","false"
"22","25","15","11","false","false"
"23","25","8","13","false","false"
"24","25","9","16","false","false"
"25","25","16","11","false","false"
"26","25","13","9","false","false"
"27","25","6","12","false","false"
"28","25","6","11","false","false"
"29","25","16","11","false","false"
"30","25","8","13","false","false"
"31","25","17","14","false","false"
"32","25","12","11","false","false"
"33","25","6","13","false","false"
"34","25","18","11","false","false"
"35","25","19","14","false","false"
"36","25","0","11","false","false"
"37","25","12","11","false","false"
"38","25","7","11","false","false"
"39","25","10","11","false","false"
"40","25","7","10","false","false"
"41","25","10","13","false","false"
"42","25","11","15","false","false"
"43","25","15","10","false","false"
"44","25","13","12","false","false"
"45","25","9","7","false","false"
"46","25","14","4","false","false"
"47","25","7","11","false","false"
"48","25","8","11","false","false"
"49","25","7","14","false","false"
"50","25","19","6","false","false"
"51","25","9","11","false","false"
"52","25","12","10","false","false"
"53","25","15","10","false","false"
"54","25","15","12","false","false"
"55","25","4","13","false","false"
"56","25","8","8","false","false"
"57","25","17","14","false","false"
"58","25","10","8","false","false"
"59","25","11","12","false","false"
"60","25","12","10","false","false"
"61","25","13","9","false","false"
"62","25","8","10","false","false"
"63","25","19","10","false","false"
"64","25","6","15","false","false"
"65","25","9","14","false","false"
"66","25","12","11","false","false"
"67","25","7","11","false","false"
"68","25","11","14","false","false"
"69","25","9","14","false","false"
"70","25","6","12","false","false"
"71","25","15","14","false","false"
"72","25","8","8","false","false"
"73","25","9","14","false","false"
"74","25","10","10","false","false"
"75","25","5","9","false","false"
"76","25","9","8","false","false"
"77","25","15","14","false","false"
"78","25","14","11","false","false"
"79","25","13","12","false","false"
"80","25","8","9","false","false"
"81","25","12","13","false","false"
"82","25","11","12","false","false"
"Day: 25"
"0","26","8","12","true","false"
"1","26","8","14","true","false"
"2","26","11","3","true","false"
"3","26","14","7","true","false"
"4","26","14","10","true","false"
"5","26","2","12","true","false"
"6","26","5","11","true","false"
"7","26","12","10","true","false"
"8","26","13","9","true","false"
"9","26","9","13","true","false"
"10","26","12","12","true","false"
"11","26","5","8","true","false"
"12","26","9","15","true","false"
"13","26","11","14","true","false"
"14","26","12","12","true","false"
"15","26","10","10","true","false"
"16","26","11","13","true","false"
"17","26","15","11","false","false"
"18","26","8","8","false","false"
"19","26","13","7","false","false"
"20","26","4","7","false","false"
"21","26","2","12","false","false"
"22","26","14","11","false","false"
"23","26","10","15","false","false"
"24","26","9","15","false","false"
"25","26","15","11","false","false"
"26","26","13","8","false","false"
"27","26","6","11","false","false"
"28","26","5","11","false","false"
"29","26","17","11","false","false"
"30","26","9","13","false","false"
"31","26","17","13","false","false"
"32","26","13","11","false","false"
"33","26","8","12","false","false"
"34","26","17","11","false","false"
"35","26","19","13","false","false"
"36","26","1","11","false","false"
"37","26","13","11","false","false"
"38","26","8","11","false","false"
"39","26","11","11","false","false"
"40","26","6","10","false","false"
"41","26","11","13","false","false"
"42","26","12","15","false","false"
"43","26","15","9","false","false"
"44","26","12","12","false","false"
"45","26","8","7","false","false"
"46","26","15","4","false","false"
"47","26","7","10","false","false"
"48","26","8","10","false","false"
"49","26","8","14","false","false"
"50","26","19","5","false","false"
"51","26","9","10","false","false"
"52","26","13","10","false","false"
"53","26","15","9","false","false"
"54","26","16","12","false","false"
"55","26","4","12","false","false"
"56","26","9","8","false","false"
"57","26","17","13","false","false"
"58","26","11","8","false","false"
"59","26","12","12","false","false"
"60","26","12","9","false","false"
"61","26","13","8","false","false"
"62","26","9","10","false","false"
"63","26","18","10","false","false"
"64","26","6","14","false","false"
"65","26","8","14","false","false"
"66","26","12","10","false","false"
"67","26","7","10","false","false"
"68","26","12","14","false","false"
"69","26","10","14","false","false"
"70","26","7","12","false","false"
"71","26","14","14","false","false"
"72","26","9","8","false","false"
"73","26","9","13","false","false"
"74","26","9","10","false","false"
"75","26","6","9","false","false"
"76","26","9","7","false","false"
"77","26","14","14","false","false"
"78","26","15","11","false","false"
"79","26","13","11","false","false"
"80","26","8","8","false","false"
"81","26","13","13","false","false"
"82","26","11","11","false","false"
"Day: 26"
"0","27","8","11","true","false"
"1","27","8","13","true","false"
"2","27","10","3","true","false"
"3","27","14","6","true","false"
"4","27","15","10","true","false"
"5","27","3","12","true","false"
"6","27","4","11","true","false"
"7","27","12","9","true","false"
"8","27","14","9","true","false"
"9","27","8","13","true","false"
"10","27","13","12","true","false"
"11","27","4","8","true","false"
"12","27","8","15","true","false"
"13","27","11","13","true","false"
"14","27","12","11","true","false"
"15","27","9","10","true","false"
"16","27","12","13","true","false"
"17","27","14","11","false","false"
"18","27","9","8","false","false"
"19","27","13","6","false","false"
"20","27","3","7","false","false"
"21","27","1","12","false","false"
"22","27","14","10","false","false"
"23","27","9","15","false","false"
"24","27","8","15","false","false"
"25","27","15","10","false","false"
"26","27","13","7","false","false"
"27","27","6","10","false","false"
"28","27","6","11","false","false"
"29","27","18","11","false","false"
"30","27","8","13","false","false"
"31","27","17","12","false","false"
"32","27","14","11","false","false"
"33","27","8","11","false","false"
"34","27","18","11","false","false"
"35","27","19","12","false","false"
"36","27","0","11","false","false"
"37","27","13","10","false","false"
"38","27","9","11","false","false"
"39","27","12","11","false","false"
"40","27","6","9","false","false"
"41","27","12","13","false","false"
"42","27","11","15","false","false"
"43","27","15","8","false","false"
"44","27","12","11","false","false"
"45","27","9","7","false","false"
"46","27","14","4","false","false"
"47","27","8","10","false","false"
"48","27","8","9","false","false"
"49","27","8","13","false","false"
"50","27","19","4","false","false"
"51","27","10","10","false","false"
"52","27","14","10","false","false"
"53","27","14","9","false","false"
"54","27","17","12","false","false"
"55","27","3","12","false","false"
"56","27","8","8","false","false"
"57","27","16","13","false","false"
"58","27","10","8","false","false"
"59","27","12","11","false","false"
"60","27","11","9","false","false"
"61","27","14","8","false","false"
"62","27","8","10","false","false"
"63","27","17","10","false","false"
"64","27","5","14","false","false"
"65","27","9","14","false","false"
"66","27","11","10","false","false"
"67","27","8","10","false","false"
"68","27","12","13","false","false"
"69","27","11","14","false","false"
"70","27","6","12","false","false"
"71","27","14","13","false","false"
"72","27","8","8","false","false"
"73","27","9","12","false","false"
"74","27","10","10","false","false"
"75","27","6","8","false","false"
"76","27","10","7","false","false"
"77","27","14","13","false","false"
"78","27","15","10","false","false"
"79","27","12","11","false","false"
"80","27","7","8","false","false"
"81","27","12","13","false","false"
"82","27","10","11","false","false"
"Day: 27"
"0","28","7","11","true","false"
"1","28","7","13","true","false"
"2","28","10","2","true","false"
"3","28","15","6","true","false"
"4","28","16","10","true","false"
"5","28","3","11","true","false"
"6","28","4","10","true","false"
"7","28","12","8","true","false"
"8","28","14","8","true","false"
"9","28","8","12","true","false"
"10","28","13","11","true","false"
"11","28","3","8","true","false"
"12","28","9","15","true","false"
"13","28","10","13","true","false"
"14","28","12","10","true","false"
"15","28","10","10","true","false"
"16","28","13","13","true","false"
"17","28","14","10","false","false"
"18","28","10","8","false","false"
"19","28","13","5","false","false"
"20","28","4","7","false","false"
"21","28","1","11","false","false"
"22","28","14","9","false","false"
"23","28","10","15","false","false"
"24","28","8","14","false","false"
"25","28","16","10","false","false"
"26","28","12","7","false","false"
"27","28","5","10","false","false"
"28","28","6","10","false","false"
"29","28","17","11","false","false"
"30","28","8","12","false","false"
"31","28","18","12","false","false"
"32","28","14","10","false","false"
"33","28","9","11","false","false"
"34","28","17","11","false","false"
"35","28","18","12","false","false"
"36","28","0","10","false","false"
"37","28","13","9","false","false"
"38","28","8","11","false","false"
"39","28","13","11","false","false"
"40","28","5","9","false","false"
"41","28","13","13","false","false"
"42","28","11","14","false","false"
"43","28","16","8","false","false"
"44","28","11","11","false","false"
"45","28","10","7","false","false"
"46","28","13","4","false","false"
"47","28","9","10","false","false"
"48","28","8","8","false","false"
"49","28","8","12","false","false"
"50","28","19","3","false","false"
"51","28","11","10","false","false"
"52","28","13","10","false","false"
"53","28","13","9","false","false"
"54","28","17","11","false","false"
"55","28","3","11","false","false"
"56","28","8","7","false","false"
"57","28","16","12","false","false"
"58","28","11","8","false","false"
"59","28","12","10","false","false"
"60","28","11","8","false","false"
"61","28","13","8","false","false"
"62","28","8","9","false","false"
"63","28","16","10","false","false"
"64","28","5","13","false","false"
"65","28","10","14","false","false"
"66","28","11","9","false","false"
"67","28","7","10","false","false"
"68","28","12","12","false","false"
"69","28","11","13","false","false"
"70","28","5","12","false","false"
"71","28","14","12","false","false"
"72","28","7","8","false","false"
"73","28","8","12","false","false"
"74","28","11","10","false","false"
"75","28","6","7","false","false"
"76","28","11","7","false","false"
"77","28","13","13","false","false"
"78","28","15","9","false","false"
"79","28","11","11","false","false"
"80","28","7","7","false","false"
"81","28","13","13","false","false"
"82","28","9","11","false","false"
"Day: 28"
"0","29","5","9","true","false"
"1","29","7","12","true","false"
"2","28","10","2","true","false"
"3","29","15","5","true","false"
"4","29","18","12","true","false"
"5","29","5","9","true","false"
"6","29","5","10","true","false"
"7","29","14","6","true","false"
"8","29","15","8","true","false"
"9","29","7","12","true","false"
"10","29","14","11","true","false"
"11","29","3","7","true","false"
"12","29","10","15","true","false"
"13","29","9","13","true","false"
"14","29","12","9","true","false"
"15","29","9","10","true","false"
"16","29","13","12","true","false"
"17","29","15","10","false","false"
"18","29","12","10","false","false"
"19","29","13","4","false","false"
"20","29","4","6","false","false"
"21","29","0","11","false","false"
"22","29","15","9","false","false"
"23","29","9","15","false","false"
"24","29","8","13","false","false"
"25","29","15","10","false","false"
"26","29","13","7","false","false"
"27","29","4","10","false","false"
"28","29","7","10","false","false"
"29","29","17","10","false","false"
"30","29","7","12","false","false"
"31","29","17","12","false","false"
"32","29","13","10","false","false"
"33","29","9","10","false","false"
"34","29","18","11","false","false"
"35","29","17","12","false","false"
"36","29","0","9","false","false"
"37","29","12","9","false","false"
"38","29","8","10","false","false"
"39","29","12","11","false","false"
"40","29","6","9","false","false"
"41","29","14","13","false","false"
"42","29","12","14","false","false"
"43","29","16","7","false","false"
"44","29","9","13","false","false"
"45","29","10","6","false","false"
"46","29","12","4","false","false"
"47","29","8","10","false","false"
"48","29","7","8","false","false"
"49","29","7","12","false","false"
"50","29","19","2","false","false"
"51","29","12","10","false","false"
"52","29","12","10","false","false"
"53","29","14","9","false","false"
"54","29","17","10","false","false"
"55","29","5","9","false","false"
"56","29","8","6","false","false"
"57","29","16","11","false","false"
"58","29","10","8","false","false"
"59","29","12","9","false","false"
"60","29","12","8","false","false"
"61","29","12","8","false","false"
"62","29","7","9","false","false"
"63","29","17","10","false","false"
"64","29","4","13","false","false"
"65","29","9","14","false","false"
"66","29","11","8","false","false"
"67","29","6","10","false","false"
"68","29","13","12","false","false"
"69","29","11","12","false","false"
"70","29","4","12","false","false"
"71","29","13","12","false","false"
"72","29","8","8","false","false"
"73","29","8","11","false","false"
"74","29","11","9","false","false"
"75","29","7","7","false","false"
"76","29","10","7","false","false"
"77","29","14","13","false","false"
"78","29","15","8","false","false"
"79","29","11","10","false","false"
"80","29","6","7","false","false"
"81","29","14","13","false","false"
"82","29","8","11","false","false"
"Day: 29"
"0","30","5","8","true","false"
"1","30","7","11","true","false"
"2","28","10","2","true","false"
"3","30","15","4","true","false"
"4","30","20","13","true","false"
"5","30","5","8","true","false"
"6","30","4","10","true","false"
"7","30","15","6","true","false"
"8","30","17","10","true","false"
"9","30","6","12","true","false"
"10","30","13","11","true","false"
"11","30","3","6","true","false"
"12","30","10","14","true","false"
"13","30","10","13","true","false"
"14","30","12","8","true","false"
"15","30","8","10","true","false"
"16","30","14","12","true","false"
"17","30","14","10","false","false"
"18","30","11","10","false","false"
"19","30","13","3","false","false"
"20","30","5","6","false","false"
"21","30","1","11","false","false"
"22","30","15","8","false","false"
"23","30","9","14","false","false"
"24","30","9","13","false","false"
"25","30","16","10","false","false"
"26","30","14","7","false","false"
"27","30","2","12","false","false"
"28","30","6","10","false","false"
"29","30","16","10","false","false"
"30","30","6","12","false","false"
"31","30","20","13","false","false"
"32","30","13","9","false","false"
"33","30","8","10","false","false"
"34","30","18","10","false","false"
"35","30","18","12","false","false"
"36","30","1","9","false","false"
"37","30","12","8","false","false"
"38","30","9","10","false","false"
"39","30","12","10","false","false"
"40","30","6","8","false","false"
"41","30","13","13","false","false"
"42","30","12","13","false","false"
"43","30","17","7","false","false"
"44","30","9","12","false","false"
"45","30","9","6","false","false"
"46","30","13","4","false","false"
"47","30","9","10","false","false"
"48","30","7","7","false","false"
"49","30","8","12","false","false"
"50","29","19","2","false","false"
"51","30","11","10","false","false"
"52","30","16","12","false","false"
"53","30","15","9","false","false"
"54","30","17","9","false","false"
"55","30","7","10","false","false"
"56","30","9","6","false","false"
"57","30","15","11","false","false"
"58","30","11","8","false","false"
"59","30","12","8","false","false"
"60","30","14","6","false","false"
"61","30","11","8","false","false"
"62","30","5","11","false","false"
"63","30","18","10","false","false"
"64","30","4","12","false","false"
"65","30","10","14","false","false"
"66","30","11","7","false","false"
"67","30","4","10","false","false"
"68","30","13","11","false","false"
"69","30","11","11","false","false"
"70","30","5","12","false","false"
"71","30","14","12","false","false"
"72","30","5","10","false","false"
"73","30","7","11","false","false"
"74","30","10","9","false","false"
"75","30","8","7","false","false"
"76","30","10","6","false","false"
"77","30","13","13","false","false"
"78","30","16","8","false","false"
"79","30","12","10","false","false"
"80","30","4","9","false","false"
"81","30","15","13","false","false"
"82","30","9","11","false","false"
"Day: 30"
"0","31","5","7","true","false"
"1","31","7","10","true","false"
"2","28","10","2","true","false"
"3","31","16","4","true","false"
"4","31","19","13","true","false"
"5","31","6","8","true","false"
"6","31","7","8","true","false"
"7","31","16","6","true","false"
"8","31","19","12","true","false"
"9","31","4","11","true","false"
"10","31","14","11","true","false"
"11","31","4","6","true","false"
"12","31","10","13","true","false"
"13","31","11","13","true","false"
"14","31","14","6","true","false"
"15","31","9","10","true","false"
"16","31","15","12","true","false"
"17","31","15","10","false","false"
"18","31","10","10","false","false"
"19","31","13","2","false","false"
"20","31","6","6","false","false"
"21","31","3","9","false","false"
"22","31","16","8","false","false"
"23","31","10","14","false","false"
"24","31","9","12","false","false"
"25","31","16","9","false","false"
"26","31","13","7","false","false"
"27","31","1","12","false","false"
"28","31","6","9","false","false"
"29","31","15","10","false","false"
"30","31","6","11","false","false"
"31","31","20","13","false","false"
"32","31","14","9","false","false"
"33","31","6","8","false","false"
"34","31","18","9","false","false"
"35","31","18","11","false","false"
"36","31","3","8","false","false"
"37","31","14","6","false","false"
"38","31","8","10","false","false"
"39","31","13","10","false","false"
"40","31","6","7","false","false"
"41","31","14","13","false","false"
"42","31","11","13","false","false"
"43","31","16","7","false","false"
"44","31","10","12","false","false"
"45","31","10","6","false","false"
"46","31","14","4","false","false"
"47","31","9","9","false","false"
"48","31","7","6","false","false"
"49","31","5","11","false","false"
"51","31","11","9","false","false"
"52","31","15","12","false","false"
"53","31","16","9","false","false"
"54","31","17","8","false","false"
"55","31","6","10","false","false"
"56","31","10","6","false","false"
"57","31","16","11","false","false"
"58","31","12","8","false","false"
"59","31","14","6","false","false"
"60","31","13","6","false","false"
"61","31","11","7","false","false"
"62","31","4","11","false","false"
"63","31","19","10","false","false"
"64","31","4","11","false","false"
"65","31","10","13","false","false"
"66","31","12","7","false","false"
"67","31","2","12","false","false"
"68","31","13","10","false","false"
"69","31","11","10","false","false"
"70","31","6","12","false","false"
"71","31","15","12","false","false"
"72","31","4","10","false","false"
"73","31","6","11","false","false"
"74","31","10","8","false","false"
"75","31","8","6","false","false"
"76","31","9","6","false","false"
"77","31","13","12","false","false"
"78","31","15","8","false","false"
"79","31","11","10","false","false"
"80","31","3","9","false","false"
"81","31","15","12","false","false"
"82","31","10","11","false","false"
"Day: 31"
"0","32","5","6","true","false"
"1","32","8","10","true","false"
"2","28","10","2","true","false"
"3","32","15","4","true","false"
"4","32","18","13","true","false"
"5","32","5","8","true","false"
"6","32","7","7","true","false"
"7","32","15","6","true","false"
"8","32","20","12","true","false"
"9","32","4","10","true","false"
"10","32","14","10","true","false"
"11","32","4","5","true","false"
"12","32","11","13","true","false"
"13","32","12","13","true","false"
"14","32","16","8","true","false"
"15","32","10","10","true","false"
"16","32","14","12","true","false"
"17","32","16","10","false","false"
"18","32","10","9","false","false"
"19","31","13","2","false","false"
"20","32","6","5","false","false"
"21","32","3","8","false","false"
"22","32","15","8","false","false"
"23","32","9","14","false","false"
"24","32","10","12","false","false"
"25","32","15","9","false","false"
"26","32","14","7","false","false"
"27","32","1","11","false","false"
"28","32","6","8","false","false"
"29","32","13","8","false","false"
"30","32","7","11","false","false"
"31","32","20","13","false","false"
"32","32","16","7","false","false"
"33","32","7","8","false","false"
"34","32","19","9","false","false"
"35","32","18","10","false","false"
"36","32","2","8","false","false"
"37","32","13","6","false","false"
"38","32","7","10","false","false"
"39","32","13","9","false","false"
"40","32","5","7","false","false"
"41","32","14","12","false","false"
"42","32","10","13","false","false"
"43","32","16","6","false","false"
"44","32","10","11","false","false"
"45","32","11","6","false","false"
"46","32","14","3","false","false"
"47","32","10","9","false","false"
"48","32","7","5","false","false"
"49","32","5","10","false","false"
"51","32","11","8","false","false"
"52","32","15","11","false","false"
"53","32","15","9","false","false"
"54","32","17","7","false","false"
"55","32","5","10","false","false"
"56","32","9","6","false","false"
"57","32","16","10","false","false"
"58","32","13","8","false","false"
"59","32","15","6","false","false"
"60","32","12","6","false","false"
"61","32","10","7","false","false"
"62","32","3","11","false","false"
"63","32","18","10","false","false"
"64","32","3","11","false","false"
"65","32","11","13","false","false"
"66","32","11","7","false","false"
"67","32","2","11","false","false"
"68","32","14","10","false","false"
"69","32","12","10","false","false"
"70","32","6","11","false","false"
"71","32","16","12","false","false"
"72","32","2","12","false","false"
"73","32","6","10","false","false"
"74","32","9","8","false","false"
"75","32","8","5","false","false"
"76","32","9","5","false","false"
"77","32","14","12","false","false"
"78","32","15","7","false","false"
"79","32","11","9","false","false"
"80","32","4","9","false","false"
"81","32","16","12","false","false"
"82","32","11","11","false","false"
"Day: 32"
"0","33","4","6","true","false"
"1","33","9","10","true","false"
"2","28","10","2","true","false"
"3","33","16","4","true","false"
"4","33","18","12","true","false"
"5","33","4","8","true","false"
"6","33","8","7","true","false"
"7","33","16","6","true","false"
"8","33","20","12","true","false"
"9","33","4","9","true","false"
"10","33","13","10","true","false"
"11","33","4","4","true","false"
"12","33","11","12","true","false"
"13","33","11","13","true","false"
"14","33","15","8","true","false"
"15","33","9","10","true","false"
"16","33","13","12","true","false"
"17","33","15","10","false","false"
"18","33","11","9","false","false"
"20","33","7","5","false","false"
"21","33","2","8","false","false"
"22","33","16","8","false","false"
"23","33","9","13","false","false"
"24","33","10","11","false","false"
"25","33","16","9","false","false"
"26","33","14","6","false","false"
"27","33","2","11","false","false"
"28","33","6","7","false","false"
"29","33","14","8","false","false"
"30","33","6","11","false","false"
"31","33","20","13","false","false"
"32","33","15","7","false","false"
"33","33","6","8","false","false"
"34","33","19","8","false","false"
"35","33","19","10","false","false"
"36","33","1","8","false","false"
"37","33","12","6","false","false"
"38","33","8","10","false","false"
"39","33","12","9","false","false"
"40","33","4","7","false","false"
"41","33","13","12","false","false"
"42","33","10","12","false","false"
"43","33","17","6","false","false"
"44","33","11","11","false","false"
"45","33","11","5","false","false"
"46","33","14","2","false","false"
"47","33","9","9","false","false"
"48","33","8","5","false","false"
"49","33","4","10","false","false"
"51","33","11","7","false","false"
"52","33","15","10","false","false"
"53","33","14","9","false","false"
"54","33","17","6","false","false"
"55","33","4","10","false","false"
"56","33","10","6","false","false"
"57","33","17","10","false","false"
"58","33","13","7","false","false"
"59","33","14","6","false","false"
"60","33","11","6","false","false"
"61","33","9","7","false","false"
"62","33","4","11","false","false"
"63","33","19","10","false","false"
"64","33","3","10","false","false"
"65","33","11","12","false","false"
"66","33","12","7","false","false"
"67","33","1","11","false","false"
"68","33","13","10","false","false"
"69","33","11","10","false","false"
"70","33","7","11","false","false"
"71","33","15","12","false","false"
"72","33","1","12","false","false"
"73","33","6","9","false","false"
"74","33","9","7","false","false"
"75","33","7","5","false","false"
"76","33","10","5","false","false"
"77","33","15","12","false","false"
"78","33","14","7","false","false"
"79","33","11","8","false","false"
"80","33","3","9","false","false"
"81","33","16","11","false","false"
"82","33","10","11","false","false"
"Day: 33"
"0","34","5","6","true","false"
"1","34","10","10","true","false"
"2","28","10","2","true","false"
"3","34","15","4","true","false"
"4","34","18","11","true","false"
"5","34","3","8","true","false"
"6","34","8","6","true","false"
"7","34","15","6","true","false"
"8","34","20","13","true","false"
"9","34","3","9","true","false"
"10","34","12","10","true","false"
"11","34","4","3","true","false"
"12","34","11","11","true","false"
"13","34","11","12","true","false"
"14","34","18","10","true","false"
"15","34","9","9","true","false"
"16","34","17","12","true","false"
"17","34","15","9","false","false"
"18","34","11","8","false","false"
"20","34","7","4","false","false"
"21","34","1","8","false","false"
"22","34","18","10","false","false"
"23","34","10","13","false","false"
"24","34","10","10","false","false"
"25","34","17","9","false","false"
"26","34","13","6","false","false"
"27","34","3","11","false","false"
"28","34","6","6","false","false"
"29","34","15","8","false","false"
"30","34","5","11","false","false"
"31","34","20","12","false","false"
"32","34","14","7","false","false"
"33","34","7","8","false","false"
"34","34","19","7","false","false"
"35","34","19","9","false","false"
"36","34","1","7","false","false"
"37","34","11","6","false","false"
"38","34","7","10","false","false"
"39","34","12","8","false","false"
"40","34","3","7","false","false"
"41","34","13","11","false","false"
"42","34","12","10","false","false"
"43","34","17","5","false","false"
"44","34","12","11","false","false"
"45","34","12","5","false","false"
"46","33","14","2","false","false"
"47","34","9","8","false","false"
"48","34","9","5","false","false"
"49","34","2","12","false","false"
"51","34","11","6","false","false"
"52","34","15","9","false","false"
"53","34","18","11","false","false"
"54","34","16","6","false","false"
"55","34","3","10","false","false"
"56","34","9","6","false","false"
"57","34","16","10","false","false"
"58","34","14","7","false","false"
"59","34","15","6","false","false"
"60","34","10","6","false","false"
"61","34","8","7","false","false"
"62","34","5","11","false","false"
"63","34","19","9","false","false"
"64","34","4","10","false","false"
"65","34","11","11","false","false"
"66","34","11","7","false","false"
"67","34","2","11","false","false"
"68","34","16","12","false","false"
"69","34","11","9","false","false"
"70","34","8","11","false","false"
"71","34","18","14","false","false"
"72","34","0","12","false","false"
"73","34","6","8","false","false"
"74","34","10","7","false","false"
"75","34","6","5","false","false"
"76","34","10","4","false","false"
"77","34","17","11","false","false"
"78","34","15","7","false","false"
"79","34","12","8","false","false"
"80","34","4","9","false","false"
"81","34","15","11","false","false"
"82","34","11","11","false","false"
"Day: 34"
"0","35","6","6","true","false"
"1","35","11","10","true","false"
"2","28","10","2","true","false"
"3","35","14","4","true","false"
"4","35","17","11","true","false"
"5","35","4","8","true","false"
"6","35","8","5","true","false"
"7","35","15","5","true","false"
"8","35","19","13","true","false"
"9","35","2","9","true","false"
"10","35","13","10","true","false"
"11","35","3","3","true","false"
"12","35","11","10","true","false"
"13","35","11","11","true","false"
"14","35","18","9","true","false"
"15","35","10","9","true","false"
"16","35","19","14","true","false"
"17","35","16","9","false","false"
"18","35","10","8","false","false"
"20","35","8","4","false","false"
"21","35","1","7","false","false"
"22","35","18","9","false","false"
"23","35","9","13","false","false"
"24","35","10","9","false","false"
"25","35","19","11","false","false"
"26","35","14","6","false","false"
"27","35","3","10","false","false"
"28","35","7","6","false","false"
"29","35","14","8","false","false"
"30","35","5","10","false","false"
"31","35","19","12","false","false"
"32","35","13","7","false","false"
"33","35","7","7","false","false"
"34","35","18","7","false","false"
"35","35","20","9","false","false"
"36","35","0","7","false","false"
"37","35","10","6","false","false"
"38","35","7","9","false","false"
"39","35","14","6","false","false"
"40","35","2","7","false","false"
"41","35","12","11","false","false"
"42","35","11","10","false","false"
"43","35","17","4","false","false"
"44","35","11","11","false","false"
"45","35","12","4","false","false"
"46","33","14","2","false","false"
"47","35","8","8","false","false"
"48","35","10","5","false","false"
"49","35","1","12","false","false"
"51","35","11","5","false","false"
"52","35","16","9","false","false"
"53","35","18","10","false","false"
"54","35","17","6","false","false"
"55","35","2","10","false","false"
"56","35","9","5","false","false"
"57","35","16","9","false","false"
"58","35","13","7","false","false"
"59","35","16","6","false","false"
"60","35","10","5","false","false"
"61","35","8","6","false","false"
"62","35","6","11","false","false"
"63","35","20","9","false","false"
"64","35","5","10","false","false"
"65","35","12","11","false","false"
"66","35","11","6","false","false"
"67","35","1","11","false","false"
"68","35","18","14","false","false"
"69","35","10","9","false","false"
"70","35","9","11","false","false"
"71","35","18","13","false","false"
"72","35","0","12","false","false"
"73","35","6","7","false","false"
"74","35","9","7","false","false"
"75","35","5","5","false","false"
"76","35","10","3","false","false"
"77","35","19","13","false","false"
"78","35","16","7","false","false"
"79","35","11","8","false","false"
"80","35","5","9","false","false"
"81","35","14","11","false","false"
"82","35","10","11","false","false"
"Day: 35"
"0","36","5","6","true","false"
"1","36","10","10","true","false"
"2","28","10","2","true","false"
"3","36","13","4","true","false"
"4","36","17","10","true","false"
"5","36","5","8","true","false"
"6","36","9","5","true","false"
"7","36","16","5","true","false"
"8","36","19","12","true","false"
"9","36","1","9","true","false"
"10","36","12","10","true","false"
"11","36","2","3","true","false"
"12","36","10","10","true","false"
"13","36","10","11","true","false"
"14","36","17","9","true","false"
"15","36","11","9","true","false"
"16","36","18","14","true","false"
"17","36","15","9","false","false"
"18","36","9","8","false","false"
"20","36","7","4","false","false"
"21","36","0","7","false","false"
"22","36","19","9","false","false"
"23","36","9","12","false","false"
"24","36","9","9","false","false"
"25","36","18","11","false","false"
"26","36","14","5","false","false"
"27","36","3","9","false","false"
"28","36","8","6","false","false"
"29","36","14","7","false","false"
"30","36","4","10","false","false"
"31","36","19","11","false","false"
"32","36","13","6","false","false"
"33","36","6","7","false","false"
"34","36","19","7","false","false"
"35","36","20","9","false","false"
"36","36","0","6","false","false"
"37","36","11","6","false","false"
"38","36","7","8","false","false"
"39","36","15","6","false","false"
"40","36","1","7","false","false"
"41","36","12","10","false","false"
"42","36","10","10","false","false"
"43","36","18","4","false","false"
"44","36","11","10","false","false"
"45","36","13","4","false","false"
"46","33","14","2","false","false"
"47","36","9","8","false","false"
"48","36","10","4","false","false"
"49","36","0","12","false","false"
"51","36","12","5","false","false"
"52","36","17","9","false","false"
"53","36","19","10","false","false"
"54","36","18","6","false","false"
"55","36","3","10","false","false"
"56","36","8","5","false","false"
"57","36","17","9","false","false"
"58","36","14","7","false","false"
"59","36","17","6","false","false"
"60","36","9","5","false","false"
"61","36","9","6","false","false"
"62","36","5","11","false","false"
"63","36","20","9","false","false"
"64","36","6","10","false","false"
