"Animat","Nearest stone","Distance to water","Distance from start","Distance to end","Has stone"
"90","4.123105625617661","11.0","7.211102550927978","12.649110640673518","0.0"
"91","3.0","8.0","9.055385138137417","9.055385138137417","1.0"
"92","5.0","14.0","5.830951894845301","15.811388300841896","0.0"
"93","4.123105625617661","10.0","7.615773105863909","11.40175425099138","0.0"
"94","4.123105625617661","7.0","10.198039027185569","8.246211251235321","0.0"
"95","5.0","8.0","9.486832980505138","9.486832980505138","1.0"
"96","6.4031242374328485","6.0","11.40175425099138","7.615773105863909","0.0"
"97","2.23606797749979","9.0","8.0","10.0","0.0"
"98","3.605551275463989","8.0","9.486832980505138","9.486832980505138","0.0"
"99","9.848857801796104","2.0","15.811388300841896","5.830951894845301","1.0"
"100","2.23606797749979","10.0","7.0710678118654755","11.045361017187261","0.0"
"0","4.47213595499958","13.0","5.0","14.317821063276353","0.0"
"1","5.656854249492381","7.0","10.44030650891055","8.54400374531753","1.0"
"2","2.0","10.0","12.206555615733702","14.866068747318506","0.0"
"3","4.242640687119285","8.0","9.848857801796104","9.848857801796104","1.0"
"4","4.242640687119285","7.0","11.180339887498949","9.433981132056603","1.0"
"5","7.0710678118654755","5.0","12.36931687685298","6.708203932499369","1.0"
"6","4.47213595499958","9.0","8.54400374531753","10.44030650891055","0.0"
"7","1.4142135623730951","10.0","7.280109889280518","11.180339887498949","0.0"
"8","3.1622776601683795","13.0","8.06225774829855","15.652475842498529","0.0"
"9","5.0990195135927845","6.0","11.0","7.0","0.0"
"10","4.47213595499958","8.0","9.848857801796104","9.848857801796104","0.0"
"11","5.656854249492381","7.0","11.180339887498949","9.433981132056603","1.0"
"12","1.4142135623730951","12.0","5.385164807134504","13.152946437965905","0.0"
"13","4.47213595499958","9.0","9.433981132056603","11.180339887498949","0.0"
"14","4.0","11.0","7.810249675906654","13.0","0.0"
"15","3.1622776601683795","13.0","8.06225774829855","15.652475842498529","0.0"
"16","5.0990195135927845","6.0","11.0","7.0","0.0"
"17","2.8284271247461903","12.0","7.810249675906654","14.317821063276353","0.0"
"18","6.324555320336759","5.0","12.041594578792296","6.082762530298219","1.0"
"19","3.1622776601683795","8.0","9.0","9.0","0.0"
"20","4.47213595499958","12.0","6.4031242374328485","13.601470508735444","0.0"
"21","1.4142135623730951","11.0","10.816653826391969","15.0","0.0"
"22","1.4142135623730951","9.0","10.63014581273465","12.206555615733702","0.0"
"23","2.8284271247461903","8.0","10.816653826391969","10.816653826391969","0.0"
"24","2.0","9.0","8.06225774829855","10.04987562112089","1.0"
"25","4.0","10.0","8.06225774829855","11.704699910719626","0.0"
"26","3.1622776601683795","8.0","9.0","9.0","0.0"
"27","5.0990195135927845","6.0","11.180339887498949","7.280109889280518","1.0"
"28","1.4142135623730951","10.0","7.280109889280518","11.180339887498949","0.0"
"29","2.8284271247461903","13.0","5.0","14.317821063276353","0.0"
"30","3.1622776601683795","10.0","7.280109889280518","11.180339887498949","0.0"
"31","3.1622776601683795","10.0","8.06225774829855","11.704699910719626","0.0"
"32","7.0710678118654755","5.0","12.36931687685298","6.708203932499369","0.0"
"33","1.4142135623730951","9.0","10.63014581273465","12.206555615733702","0.0"
"34","0.0","10.0","10.63014581273465","13.601470508735444","0.0"
"35","6.0","5.0","12.041594578792296","6.082762530298219","1.0"
"36","2.8284271247461903","9.0","8.54400374531753","10.44030650891055","0.0"
"37","2.8284271247461903","9.0","8.06225774829855","10.04987562112089","1.0"
"38","8.602325267042627","6.0","13.601470508735444","10.63014581273465","0.0"
"39","1.4142135623730951","11.0","10.816653826391969","15.0","0.0"
"40","7.0710678118654755","4.0","13.0","5.0","0.0"
"41","2.8284271247461903","9.0","8.06225774829855","10.04987562112089","0.0"
"42","2.8284271247461903","9.0","8.54400374531753","10.44030650891055","0.0"
"43","3.1622776601683795","9.0","9.433981132056603","11.180339887498949","0.0"
"44","3.1622776601683795","12.0","6.4031242374328485","13.601470508735444","0.0"
"45","4.242640687119285","8.0","9.848857801796104","9.848857801796104","0.0"
"46","6.0","11.0","9.219544457292887","13.892443989449804","0.0"
"47","2.0","9.0","8.06225774829855","10.04987562112089","1.0"
"48","5.0990195135927845","10.0","9.219544457292887","12.529964086141668","0.0"
"49","5.0990195135927845","6.0","11.0","7.0","0.0"
"50","4.47213595499958","6.0","12.529964086141668","9.219544457292887","0.0"
"51","3.1622776601683795","8.0","9.219544457292887","9.219544457292887","0.0"
"52","4.0","7.0","10.04987562112089","8.06225774829855","0.0"
"53","3.1622776601683795","10.0","7.280109889280518","11.180339887498949","0.0"
"54","3.1622776601683795","8.0","9.0","9.0","1.0"
"55","4.47213595499958","9.0","9.433981132056603","11.180339887498949","0.0"
"56","3.1622776601683795","8.0","9.0","9.0","0.0"
"57","1.4142135623730951","9.0","10.63014581273465","12.206555615733702","0.0"
"58","3.1622776601683795","8.0","9.0","9.0","0.0"
"59","4.0","10.0","8.06225774829855","11.704699910719626","0.0"
"60","1.4142135623730951","9.0","10.63014581273465","12.206555615733702","0.0"
"61","4.0","7.0","10.04987562112089","8.06225774829855","0.0"
"62","3.1622776601683795","9.0","9.433981132056603","11.180339887498949","0.0"
"63","4.47213595499958","9.0","8.54400374531753","10.44030650891055","0.0"
"64","2.8284271247461903","9.0","8.06225774829855","10.04987562112089","1.0"
"65","2.0","11.0","6.082762530298219","12.041594578792296","0.0"
"66","5.0990195135927845","10.0","9.219544457292887","12.529964086141668","0.0"
"67","4.242640687119285","7.0","11.180339887498949","9.433981132056603","0.0"
"68","4.47213595499958","9.0","8.54400374531753","10.44030650891055","0.0"
"69","5.830951894845301","5.0","13.0","7.810249675906654","0.0"
"70","4.47213595499958","13.0","5.0","14.317821063276353","0.0"
"71","1.4142135623730951","10.0","7.280109889280518","11.180339887498949","1.0"
"72","4.242640687119285","7.0","11.180339887498949","9.433981132056603","1.0"
"73","4.242640687119285","8.0","9.848857801796104","9.848857801796104","0.0"
"74","2.0","11.0","6.082762530298219","12.041594578792296","0.0"
"75","1.4142135623730951","10.0","7.280109889280518","11.180339887498949","1.0"
"76","1.4142135623730951","9.0","10.63014581273465","12.206555615733702","0.0"
"77","2.0","9.0","8.06225774829855","10.04987562112089","1.0"
"78","2.0","11.0","6.708203932499369","12.36931687685298","0.0"
"79","5.830951894845301","6.0","11.180339887498949","7.280109889280518","1.0"
"80","4.242640687119285","8.0","9.219544457292887","9.219544457292887","0.0"
"81","5.656854249492381","7.0","11.180339887498949","9.433981132056603","0.0"
"82","8.602325267042627","4.0","14.317821063276353","7.810249675906654","0.0"
"83","7.0710678118654755","4.0","13.0","5.0","1.0"
"84","4.242640687119285","8.0","9.848857801796104","9.848857801796104","0.0"
"85","8.246211251235321","3.0","14.317821063276353","5.0","1.0"
"86","2.0","9.0","8.06225774829855","10.04987562112089","1.0"
"87","12.165525060596439","1.0","18.027756377319946","1.0","1.0"
"88","1.4142135623730951","10.0","7.0","11.0","1.0"
"89","3.1622776601683795","10.0","7.280109889280518","11.180339887498949","1.0"
"90","3.1622776601683795","11.0","7.810249675906654","13.0","0.0"
"91","3.1622776601683795","8.0","9.219544457292887","9.219544457292887","1.0"
"92","4.242640687119285","13.0","6.4031242374328485","14.866068747318506","0.0"
"93","4.47213595499958","9.0","8.54400374531753","10.44030650891055","0.0"
"94","4.47213595499958","7.0","10.44030650891055","8.54400374531753","0.0"
"95","4.47213595499958","8.0","9.848857801796104","9.848857801796104","1.0"
"96","7.0710678118654755","5.0","12.36931687685298","6.708203932499369","0.0"
"97","3.1622776601683795","8.0","9.0","9.0","0.0"
"98","3.1622776601683795","8.0","9.219544457292887","9.219544457292887","0.0"
"99","10.295630140987","2.0","16.15549442140351","6.708203932499369","1.0"
"100","3.1622776601683795","10.0","7.280109889280518","11.180339887498949","0.0"
"0","5.0","13.0","5.656854249492381","14.560219778561036","0.0"
"1","5.0","7.0","10.770329614269007","8.94427190999916","1.0"
"2","3.0","10.0","13.038404810405298","15.556349186104045","0.0"
"3","3.605551275463989","8.0","9.486832980505138","9.486832980505138","1.0"
"4","5.0","7.0","10.770329614269007","8.94427190999916","1.0"
"5","6.708203932499369","5.0","12.165525060596439","6.324555320336759","1.0"
"6","4.123105625617661","9.0","8.94427190999916","10.770329614269007","0.0"
"7","1.0","10.0","7.0710678118654755","11.045361017187261","0.0"
"8","3.605551275463989","13.0","7.211102550927978","15.231546211727817","0.0"
"9","6.082762530298219","5.0","12.0","6.0","0.0"
"10","5.0","7.0","10.770329614269007","8.94427190999916","0.0"
"11","6.4031242374328485","7.0","11.661903789690601","10.0","1.0"
"12","1.0","12.0","5.0990195135927845","13.038404810405298","0.0"
"13","5.385164807134504","9.0","10.0","11.661903789690601","0.0"
"14","4.123105625617661","10.0","8.602325267042627","12.083045973594572","0.0"
"15","3.605551275463989","13.0","7.211102550927978","15.231546211727817","0.0"
"16","5.0","6.0","11.045361017187261","7.0710678118654755","0.0"
"17","2.23606797749979","12.0","8.602325267042627","14.7648230602334","0.0"
"18","6.082762530298219","5.0","12.0","6.0","1.0"
"19","3.605551275463989","8.0","9.055385138137417","9.055385138137417","0.0"
"20","4.123105625617661","12.0","5.830951894845301","13.341664064126334","0.0"
"21","1.0","11.0","10.0","14.422205101855956","0.0"
"22","2.23606797749979","8.0","11.40175425099138","11.40175425099138","0.0"
"23","3.605551275463989","8.0","10.295630140987","10.295630140987","0.0"
"24","2.23606797749979","9.0","8.246211251235321","10.198039027185569","1.0"
"25","3.0","10.0","8.602325267042627","12.083045973594572","0.0"
"26","3.0","8.0","9.055385138137417","9.055385138137417","0.0"
"27","6.082762530298219","5.0","12.165525060596439","6.324555320336759","1.0"
"28","2.23606797749979","9.0","8.246211251235321","10.198039027185569","0.0"
"29","3.605551275463989","13.0","5.656854249492381","14.560219778561036","0.0"
"30","2.23606797749979","10.0","7.0710678118654755","11.045361017187261","0.0"
"31","4.123105625617661","10.0","8.602325267042627","12.083045973594572","0.0"
"32","6.4031242374328485","5.0","12.649110640673518","7.211102550927978","0.0"
"33","2.23606797749979","8.0","11.40175425099138","11.40175425099138","0.0"
"34","1.0","9.0","11.313708498984761","12.806248474865697","1.0"
"35","6.082762530298219","5.0","12.165525060596439","6.324555320336759","1.0"
"36","2.23606797749979","9.0","8.246211251235321","10.198039027185569","0.0"
"37","3.605551275463989","9.0","8.246211251235321","10.198039027185569","1.0"
"38","9.219544457292887","5.0","14.422205101855956","10.0","0.0"
"39","1.0","11.0","10.0","14.422205101855956","0.0"
"40","7.0","4.0","13.038404810405298","5.0990195135927845","0.0"
"41","2.23606797749979","9.0","8.0","10.0","0.0"
"42","2.23606797749979","9.0","8.246211251235321","10.198039027185569","0.0"
"43","3.605551275463989","8.0","10.295630140987","10.295630140987","0.0"
"44","2.23606797749979","12.0","5.830951894845301","13.341664064126334","0.0"
"45","5.0","7.0","10.770329614269007","8.94427190999916","0.0"
"46","6.082762530298219","10.0","9.899494936611665","13.038404810405298","0.0"
"47","2.23606797749979","9.0","8.246211251235321","10.198039027185569","1.0"
"48","4.123105625617661","10.0","8.602325267042627","12.083045973594572","0.0"
"49","6.082762530298219","5.0","12.0","6.0","0.0"
"50","5.385164807134504","5.0","13.416407864998739","8.48528137423857","0.0"
"51","3.605551275463989","8.0","9.486832980505138","9.486832980505138","0.0"
"52","5.0","6.0","11.045361017187261","7.0710678118654755","0.0"
"53","4.123105625617661","10.0","7.615773105863909","11.40175425099138","0.0"
"54","3.605551275463989","8.0","9.055385138137417","9.055385138137417","1.0"
"55","5.385164807134504","9.0","10.0","11.661903789690601","0.0"
"56","4.123105625617661","7.0","10.0","8.0","0.0"
"57","2.23606797749979","9.0","10.0","11.661903789690601","0.0"
"58","4.123105625617661","7.0","10.0","8.0","0.0"
"59","4.123105625617661","10.0","7.615773105863909","11.40175425099138","0.0"
"60","2.23606797749979","9.0","10.0","11.661903789690601","0.0"
"61","4.123105625617661","7.0","10.0","8.0","0.0"
"62","2.23606797749979","9.0","10.0","11.661903789690601","0.0"
"63","5.0","8.0","9.486832980505138","9.486832980505138","0.0"
"64","3.605551275463989","9.0","8.246211251235321","10.198039027185569","1.0"
"65","2.23606797749979","10.0","7.0710678118654755","11.045361017187261","0.0"
"66","5.385164807134504","9.0","10.0","11.661903789690601","0.0"
"67","3.605551275463989","7.0","11.661903789690601","10.0","0.0"
"68","4.123105625617661","9.0","8.94427190999916","10.770329614269007","0.0"
"69","5.385164807134504","5.0","13.416407864998739","8.48528137423857","0.0"
"70","3.605551275463989","13.0","4.47213595499958","14.142135623730951","0.0"
"71","2.23606797749979","9.0","8.246211251235321","10.198039027185569","1.0"
"72","5.0","6.0","12.083045973594572","8.602325267042627","1.0"
"73","5.0","7.0","10.770329614269007","8.94427190999916","0.0"
"74","3.0","11.0","6.324555320336759","12.165525060596439","0.0"
"75","2.23606797749979","9.0","8.246211251235321","10.198039027185569","1.0"
"76","2.23606797749979","9.0","10.0","11.661903789690601","0.0"
"77","2.23606797749979","9.0","8.246211251235321","10.198039027185569","1.0"
"78","2.23606797749979","10.0","7.615773105863909","11.40175425099138","0.0"
"79","5.385164807134504","6.0","11.045361017187261","7.0710678118654755","1.0"
"80","3.605551275463989","8.0","9.055385138137417","9.055385138137417","1.0"
"81","5.0","7.0","10.770329614269007","8.94427190999916","1.0"
"82","9.433981132056603","3.0","15.231546211727817","7.211102550927978","0.0"
"83","7.280109889280518","4.0","13.038404810405298","5.0990195135927845","1.0"
"84","3.605551275463989","8.0","9.486832980505138","9.486832980505138","0.0"
"85","8.54400374531753","3.0","14.560219778561036","5.656854249492381","1.0"
"86","2.23606797749979","9.0","8.0","10.0","1.0"
"87","13.152946437965905","2.0","19.026297590440446","1.4142135623730951","1.0"
"88","2.23606797749979","9.0","8.0","10.0","1.0"
"89","2.23606797749979","10.0","7.0710678118654755","11.045361017187261","1.0"
"90","4.123105625617661","11.0","7.211102550927978","12.649110640673518","0.0"
"91","4.123105625617661","7.0","10.198039027185569","8.246211251235321","1.0"
"92","3.605551275463989","12.0","7.0710678118654755","13.92838827718412","0.0"
"93","4.123105625617661","9.0","8.94427190999916","10.770329614269007","0.0"
"94","5.0","7.0","10.770329614269007","8.94427190999916","0.0"
"95","3.605551275463989","8.0","10.295630140987","10.295630140987","1.0"
"96","6.4031242374328485","5.0","12.649110640673518","7.211102550927978","0.0"
"97","4.123105625617661","7.0","10.0","8.0","0.0"
"98","3.605551275463989","8.0","9.486832980505138","9.486832980505138","0.0"
"99","10.816653826391969","2.0","16.55294535724685","7.615773105863909","1.0"
"100","2.23606797749979","10.0","7.0710678118654755","11.045361017187261","0.0"
"0","4.242640687119285","13.0","6.4031242374328485","14.866068747318506","0.0"
"1","5.656854249492381","7.0","10.44030650891055","8.54400374531753","1.0"
"2","4.0","10.0","13.892443989449804","16.278820596099706","0.0"
"3","4.242640687119285","8.0","9.848857801796104","9.848857801796104","1.0"
"4","5.656854249492381","6.0","11.704699910719626","8.06225774829855","1.0"
"5","7.615773105863909","4.0","13.152946437965905","5.385164807134504","1.0"
"6","4.47213595499958","8.0","9.848857801796104","9.848857801796104","0.0"
"7","2.0","9.0","8.06225774829855","10.04987562112089","0.0"
"8","3.1622776601683795","13.0","8.06225774829855","15.652475842498529","0.0"
"9","6.0","5.0","12.041594578792296","6.082762530298219","0.0"
"10","4.242640687119285","7.0","11.180339887498949","9.433981132056603","0.0"
"11","7.211102550927978","7.0","12.206555615733702","10.63014581273465","1.0"
"12","0.0","11.0","6.082762530298219","12.041594578792296","0.0"
"13","5.830951894845301","8.0","10.816653826391969","10.816653826391969","0.0"
"14","4.47213595499958","9.0","9.433981132056603","11.180339887498949","0.0"
"15","3.1622776601683795","13.0","8.06225774829855","15.652475842498529","0.0"
"16","6.0","5.0","12.041594578792296","6.082762530298219","0.0"
"17","1.4142135623730951","11.0","9.219544457292887","13.892443989449804","0.0"
"18","6.324555320336759","5.0","12.041594578792296","6.082762530298219","1.0"
"19","3.1622776601683795","8.0","9.0","9.0","0.0"
"20","4.47213595499958","12.0","6.4031242374328485","13.601470508735444","0.0"
"21","1.4142135623730951","11.0","10.816653826391969","15.0","0.0"
"22","3.1622776601683795","7.0","12.206555615733702","10.63014581273465","0.0"
"23","4.47213595499958","8.0","9.848857801796104","9.848857801796104","0.0"
"24","2.8284271247461903","9.0","8.54400374531753","10.44030650891055","1.0"
"25","2.0","10.0","9.219544457292887","12.529964086141668","0.0"
"26","3.1622776601683795","8.0","9.219544457292887","9.219544457292887","0.0"
"27","7.0710678118654755","4.0","13.152946437965905","5.385164807134504","1.0"
"28","2.0","9.0","8.06225774829855","10.04987562112089","0.0"
"29","2.8284271247461903","13.0","5.0","14.317821063276353","0.0"
"30","1.4142135623730951","10.0","7.0","11.0","0.0"
"31","4.47213595499958","9.0","9.433981132056603","11.180339887498949","0.0"
"32","5.830951894845301","5.0","13.0","7.810249675906654","0.0"
"33","2.0","8.0","12.041594578792296","12.041594578792296","0.0"
"34","1.4142135623730951","9.0","10.63014581273465","12.206555615733702","1.0"
"35","6.0","5.0","12.041594578792296","6.082762530298219","1.0"
"36","2.0","9.0","8.06225774829855","10.04987562112089","0.0"
"37","4.47213595499958","9.0","8.54400374531753","10.44030650891055","1.0"
"38","9.899494936611665","4.0","15.264337522473747","9.433981132056603","0.0"
"39","0.0","10.0","10.63014581273465","13.601470508735444","0.0"
"40","7.0710678118654755","4.0","13.0","5.0","0.0"
"41","3.1622776601683795","8.0","9.0","9.0","0.0"
"42","3.1622776601683795","8.0","9.219544457292887","9.219544457292887","0.0"
"43","2.8284271247461903","8.0","10.816653826391969","10.816653826391969","0.0"
"44","2.0","11.0","6.708203932499369","12.36931687685298","0.0"
"45","5.830951894845301","6.0","11.704699910719626","8.06225774829855","0.0"
"46","7.0710678118654755","10.0","10.63014581273465","13.601470508735444","0.0"
"47","3.1622776601683795","8.0","9.219544457292887","9.219544457292887","1.0"
"48","3.1622776601683795","10.0","8.06225774829855","11.704699910719626","0.0"
"49","7.0710678118654755","4.0","13.0","5.0","0.0"
"50","5.830951894845301","5.0","13.0","7.810249675906654","0.0"
"51","4.242640687119285","8.0","9.848857801796104","9.848857801796104","0.0"
"52","5.0990195135927845","6.0","11.0","7.0","0.0"
"53","4.47213595499958","9.0","8.54400374531753","10.44030650891055","0.0"
"54","4.242640687119285","8.0","9.219544457292887","9.219544457292887","1.0"
"55","6.324555320336759","9.0","10.63014581273465","12.206555615733702","0.0"
"56","5.0990195135927845","6.0","11.0","7.0","0.0"
"57","1.4142135623730951","9.0","10.63014581273465","12.206555615733702","0.0"
"58","4.47213595499958","7.0","10.04987562112089","8.06225774829855","0.0"
"59","3.1622776601683795","10.0","7.280109889280518","11.180339887498949","0.0"
"60","3.1622776601683795","9.0","9.433981132056603","11.180339887498949","0.0"
"61","4.47213595499958","7.0","10.04987562112089","8.06225774829855","0.0"
"62","1.4142135623730951","9.0","10.63014581273465","12.206555615733702","0.0"
"63","4.47213595499958","8.0","9.848857801796104","9.848857801796104","0.0"
"64","2.8284271247461903","9.0","8.06225774829855","10.04987562112089","1.0"
"65","1.4142135623730951","10.0","7.0","11.0","0.0"
"66","4.47213595499958","9.0","9.433981132056603","11.180339887498949","0.0"
"67","3.1622776601683795","7.0","12.206555615733702","10.63014581273465","0.0"
"68","4.47213595499958","8.0","9.848857801796104","9.848857801796104","0.0"
"69","5.0990195135927845","5.0","13.892443989449804","9.219544457292887","0.0"
"70","4.47213595499958","13.0","5.0","14.317821063276353","0.0"
"71","3.1622776601683795","8.0","9.219544457292887","9.219544457292887","1.0"
"72","5.656854249492381","6.0","11.704699910719626","8.06225774829855","1.0"
"73","5.656854249492381","7.0","11.180339887498949","9.433981132056603","0.0"
"74","3.1622776601683795","10.0","7.280109889280518","11.180339887498949","0.0"
"75","2.8284271247461903","9.0","8.54400374531753","10.44030650891055","1.0"
"76","2.8284271247461903","8.0","10.816653826391969","10.816653826391969","0.0"
"77","3.1622776601683795","8.0","9.219544457292887","9.219544457292887","1.0"
"78","1.4142135623730951","10.0","7.280109889280518","11.180339887498949","0.0"
"79","6.324555320336759","5.0","12.041594578792296","6.082762530298219","1.0"
"80","4.47213595499958","7.0","10.04987562112089","8.06225774829855","1.0"
"81","5.830951894845301","6.0","11.704699910719626","8.06225774829855","1.0"
"82","8.94427190999916","3.0","14.866068747318506","6.4031242374328485","0.0"
"83","7.0710678118654755","4.0","13.0","5.0","1.0"
"84","4.242640687119285","8.0","9.848857801796104","9.848857801796104","0.0"
"85","8.246211251235321","3.0","14.317821063276353","5.0","1.0"
"86","2.0","9.0","8.06225774829855","10.04987562112089","1.0"
"87","14.142135623730951","3.0","20.024984394500787","2.23606797749979","1.0"
"88","3.1622776601683795","8.0","9.0","9.0","1.0"
"89","1.4142135623730951","10.0","7.0","11.0","1.0"
"90","3.1622776601683795","11.0","7.810249675906654","13.0","0.0"
"91","4.47213595499958","7.0","10.44030650891055","8.54400374531753","1.0"
"92","3.1622776601683795","11.0","7.810249675906654","13.0","0.0"
"93","4.47213595499958","9.0","8.54400374531753","10.44030650891055","0.0"
"94","5.830951894845301","6.0","11.704699910719626","8.06225774829855","0.0"
"95","4.242640687119285","7.0","11.180339887498949","9.433981132056603","1.0"
"96","5.830951894845301","5.0","13.0","7.810249675906654","0.0"
"97","4.0","7.0","10.04987562112089","8.06225774829855","0.0"
"98","3.1622776601683795","8.0","9.219544457292887","9.219544457292887","0.0"
"99","10.295630140987","2.0","16.15549442140351","6.708203932499369","1.0"
"100","3.1622776601683795","10.0","7.280109889280518","11.180339887498949","0.0"
"0","3.605551275463989","13.0","7.211102550927978","15.231546211727817","0.0"
"1","6.4031242374328485","6.0","11.40175425099138","7.615773105863909","1.0"
"2","5.0","10.0","14.7648230602334","17.029386365926403","0.0"
"3","5.0","8.0","10.295630140987","10.295630140987","1.0"
"4","5.0","6.0","12.083045973594572","8.602325267042627","1.0"
"5","7.810249675906654","4.0","13.341664064126334","5.830951894845301","1.0"
"6","5.0","7.0","10.770329614269007","8.94427190999916","0.0"
"7","3.0","8.0","9.055385138137417","9.055385138137417","0.0"
"8","3.0","13.0","8.94427190999916","16.1245154965971","0.0"
"9","6.082762530298219","5.0","12.165525060596439","6.324555320336759","0.0"
"10","3.605551275463989","7.0","11.661903789690601","10.0","0.0"
"11","8.06225774829855","7.0","12.806248474865697","11.313708498984761","1.0"
"12","1.0","11.0","6.324555320336759","12.165525060596439","1.0"
"13","6.4031242374328485","7.0","11.661903789690601","10.0","0.0"
"14","5.385164807134504","9.0","10.0","11.661903789690601","0.0"
"15","3.605551275463989","13.0","7.211102550927978","15.231546211727817","0.0"
"16","6.082762530298219","5.0","12.165525060596439","6.324555320336759","0.0"
"17","1.0","11.0","10.0","14.422205101855956","0.0"
"18","7.280109889280518","4.0","13.038404810405298","5.0990195135927845","1.0"
"19","4.123105625617661","7.0","10.0","8.0","0.0"
"20","3.605551275463989","12.0","7.0710678118654755","13.92838827718412","0.0"
"21","1.0","11.0","10.0","14.422205101855956","0.0"
"22","3.605551275463989","7.0","11.661903789690601","10.0","0.0"
"23","5.0","8.0","9.486832980505138","9.486832980505138","0.0"
"24","3.605551275463989","8.0","9.486832980505138","9.486832980505138","1.0"
"25","3.0","10.0","8.602325267042627","12.083045973594572","0.0"
"26","4.123105625617661","7.0","10.198039027185569","8.246211251235321","0.0"
"27","7.0","4.0","13.038404810405298","5.0990195135927845","1.0"
"28","3.0","8.0","9.055385138137417","9.055385138137417","0.0"
"29","2.23606797749979","13.0","4.47213595499958","14.142135623730951","0.0"
"30","1.0","10.0","7.0710678118654755","11.045361017187261","0.0"
"31","5.385164807134504","9.0","10.0","11.661903789690601","0.0"
"32","6.4031242374328485","5.0","12.649110640673518","7.211102550927978","0.0"
"33","2.23606797749979","8.0","11.40175425099138","11.40175425099138","0.0"
"34","2.23606797749979","9.0","10.0","11.661903789690601","1.0"
"35","6.082762530298219","5.0","12.165525060596439","6.324555320336759","1.0"
"36","2.23606797749979","9.0","8.246211251235321","10.198039027185569","0.0"
"37","5.0","8.0","9.486832980505138","9.486832980505138","1.0"
"38","9.219544457292887","4.0","14.7648230602334","8.602325267042627","0.0"
"39","1.0","9.0","11.313708498984761","12.806248474865697","1.0"
"40","8.06225774829855","3.0","14.0","4.0","0.0"
"41","4.123105625617661","7.0","10.0","8.0","0.0"
"42","3.0","8.0","9.055385138137417","9.055385138137417","0.0"
"43","3.605551275463989","8.0","10.295630140987","10.295630140987","0.0"
"44","2.23606797749979","10.0","7.615773105863909","11.40175425099138","0.0"
"45","6.4031242374328485","6.0","12.083045973594572","8.602325267042627","0.0"
"46","8.06225774829855","10.0","11.40175425099138","14.212670403551895","1.0"
"47","3.605551275463989","8.0","9.486832980505138","9.486832980505138","1.0"
"48","3.605551275463989","9.0","8.94427190999916","10.770329614269007","0.0"
"49","8.06225774829855","3.0","14.0","4.0","0.0"
"50","5.385164807134504","5.0","13.416407864998739","8.48528137423857","0.0"
"51","5.0","7.0","10.770329614269007","8.94427190999916","0.0"
"52","5.0","6.0","11.045361017187261","7.0710678118654755","0.0"
"53","5.0","8.0","9.486832980505138","9.486832980505138","0.0"
"54","3.605551275463989","8.0","9.055385138137417","9.055385138137417","1.0"
"55","7.280109889280518","9.0","11.313708498984761","12.806248474865697","0.0"
"56","5.385164807134504","6.0","11.045361017187261","7.0710678118654755","0.0"
"57","1.0","9.0","11.313708498984761","12.806248474865697","0.0"
"58","5.0","7.0","10.198039027185569","8.246211251235321","0.0"
"59","3.605551275463989","9.0","8.246211251235321","10.198039027185569","0.0"
"60","2.23606797749979","9.0","10.0","11.661903789690601","0.0"
"61","4.123105625617661","7.0","10.0","8.0","0.0"
"62","2.23606797749979","8.0","11.40175425099138","11.40175425099138","0.0"
"63","3.605551275463989","8.0","10.295630140987","10.295630140987","0.0"
"64","2.23606797749979","9.0","8.0","10.0","1.0"
"65","1.0","10.0","7.0710678118654755","11.045361017187261","0.0"
"66","3.605551275463989","9.0","8.94427190999916","10.770329614269007","0.0"
"67","3.0","7.0","12.806248474865697","11.313708498984761","0.0"
"68","5.0","8.0","9.486832980505138","9.486832980505138","0.0"
"69","5.385164807134504","5.0","13.416407864998739","8.48528137423857","0.0"
"70","3.605551275463989","13.0","4.47213595499958","14.142135623730951","0.0"
"71","4.123105625617661","7.0","10.198039027185569","8.246211251235321","1.0"
"72","6.4031242374328485","5.0","12.649110640673518","7.211102550927978","1.0"
"73","6.4031242374328485","7.0","11.661903789690601","10.0","1.0"
"74","3.605551275463989","9.0","8.246211251235321","10.198039027185569","0.0"
"75","2.23606797749979","9.0","8.246211251235321","10.198039027185569","1.0"
"76","3.605551275463989","8.0","10.295630140987","10.295630140987","0.0"
"77","4.123105625617661","7.0","10.198039027185569","8.246211251235321","1.0"
"78","2.23606797749979","10.0","7.615773105863909","11.40175425099138","0.0"
"79","6.708203932499369","5.0","12.165525060596439","6.324555320336759","1.0"
"80","5.385164807134504","6.0","11.045361017187261","7.0710678118654755","1.0"
"81","6.4031242374328485","6.0","12.083045973594572","8.602325267042627","1.0"
"82","9.848857801796104","2.0","15.811388300841896","5.830951894845301","0.0"
"83","8.06225774829855","3.0","14.0","4.0","1.0"
"84","5.0","8.0","10.295630140987","10.295630140987","0.0"
"85","9.219544457292887","2.0","15.297058540778355","4.242640687119285","1.0"
"86","3.0","8.0","9.055385138137417","9.055385138137417","1.0"
"87","15.132745950421556","4.0","21.02379604162864","3.1622776601683795","1.0"
"88","4.123105625617661","7.0","10.0","8.0","1.0"
"89","2.23606797749979","10.0","7.0710678118654755","11.045361017187261","1.0"
"90","2.23606797749979","11.0","8.48528137423857","13.416407864998739","0.0"
"91","5.0","7.0","10.770329614269007","8.94427190999916","1.0"
"92","2.23606797749979","11.0","8.48528137423857","13.416407864998739","0.0"
