"Generation","Best Fitness","Worst Fitness","Mean Fitness","Standard Deviation","Best Lifespan","Worst Lifespan","Mean Lifespan","Standard Deviation Lifespan","Died","Reached end"
"6070","1.0","0.0","0.24","0.4270831300812525","7.0","1000.0","216.776","206.48935523169226","0.752","0.24"
"6071","1.0","0.0","0.248","0.43185182644050496","7.0","1000.0","220.768","202.5100150017277","0.748","0.248"
"6072","1.0","0.0","0.216","0.41151427678757396","6.0","1000.0","211.028","200.037684489698","0.772","0.216"
"6073","1.0","0.0","0.216","0.41151427678757396","5.0","943.0","198.156","192.9881749330772","0.784","0.216"
"6074","1.0","0.0","0.216","0.41151427678757396","8.0","1000.0","218.024","212.8432649251557","0.78","0.216"
"6075","1.0","0.0","0.22","0.41424630354415964","6.0","1000.0","203.132","200.80126139046044","0.772","0.22"
"6076","1.0","0.0","0.268","0.4429175995600084","6.0","1000.0","214.524","198.04407949746937","0.724","0.268"
"6077","1.0","0.0","0.272","0.4449898875255482","5.0","1000.0","204.876","187.7525728825041","0.724","0.272"
"6078","1.0","0.0","0.2","0.4","5.0","1000.0","196.092","193.36602477167494","0.792","0.2"
"6079","1.0","0.0","0.2","0.4","6.0","1000.0","197.24","182.05284507526923","0.796","0.2"
"6080","1.0","0.0","0.248","0.43185182644050496","5.0","1000.0","232.772","214.03872550545617","0.74","0.248"
"6081","1.0","0.0","0.228","0.41954260808647315","6.0","1000.0","222.736","207.22216653630468","0.764","0.228"
"6082","1.0","0.0","0.236","0.42462218500685994","6.0","1000.0","207.408","176.06803666764725","0.756","0.236"
"6083","1.0","0.0","0.212","0.408724846320847","5.0","1000.0","188.756","189.71513504198867","0.78","0.212"
"6084","1.0","0.0","0.244","0.42949272403615874","6.0","1000.0","207.468","196.76591416198073","0.744","0.244"
"6085","1.0","0.0","0.252","0.43416126036301306","5.0","1000.0","204.572","212.23704864137167","0.744","0.252"
"6086","1.0","0.0","0.188","0.3907121702737195","5.0","945.0","193.224","180.014104514063","0.812","0.188"
"6087","1.0","0.0","0.284","0.45093680266751346","5.0","1000.0","219.668","216.28188499271033","0.704","0.284"
"6088","1.0","0.0","0.204","0.4029689814365369","6.0","1000.0","238.808","219.13636653006728","0.784","0.204"
"6089","1.0","0.0","0.244","0.42949272403615874","6.0","1000.0","233.072","215.92934681510985","0.748","0.244"
"6090","1.0","0.0","0.236","0.42462218500685994","6.0","1000.0","213.948","198.85554881873415","0.752","0.236"
"6091","1.0","0.0","0.208","0.4058768286069063","5.0","1000.0","221.532","212.07778048631116","0.784","0.208"
"6092","1.0","0.0","0.256","0.4364218143035474","7.0","1000.0","210.272","187.79292323194713","0.74","0.256"
"6093","1.0","0.0","0.232","0.42210899066473345","5.0","1000.0","213.9","185.3622021880404","0.756","0.232"
"6094","1.0","0.0","0.252","0.43416126036301306","7.0","1000.0","223.428","200.62896305369281","0.736","0.252"
"6095","1.0","0.0","0.256","0.4364218143035474","6.0","1000.0","215.728","193.68503818312863","0.74","0.256"
"6096","1.0","0.0","0.272","0.4449898875255482","6.0","848.0","204.708","188.48411799406338","0.728","0.272"
"6097","1.0","0.0","0.232","0.42210899066473345","5.0","1000.0","221.768","210.44355579584752","0.756","0.232"
"6098","1.0","0.0","0.24","0.4270831300812525","6.0","1000.0","219.72","207.5982890102903","0.752","0.24"
"6099","1.0","0.0","0.328","0.4694848240358787","7.0","974.0","231.156","179.35712883518175","0.672","0.328"
"6100","1.0","0.0","0.296","0.45649096376598736","7.0","1000.0","219.74","197.62384572717937","0.7","0.296"
"6101","1.0","0.0","0.244","0.42949272403615874","8.0","1000.0","224.128","194.4798591525611","0.752","0.244"
"6102","1.0","0.0","0.26","0.4386342439892262","7.0","1000.0","219.604","206.71274557704467","0.736","0.26"
"6103","1.0","0.0","0.252","0.43416126036301306","11.0","1000.0","222.56","209.83084234687718","0.732","0.252"
"6104","1.0","0.0","0.256","0.4364218143035474","5.0","1000.0","226.708","202.26244025028473","0.74","0.256"
"6105","1.0","0.0","0.196","0.39696851260521915","6.0","1000.0","215.156","203.40305716483235","0.796","0.196"
"6106","1.0","0.0","0.232","0.42210899066473345","5.0","1000.0","213.968","213.9984835834123","0.756","0.232"
"6107","1.0","0.0","0.204","0.4029689814365369","6.0","1000.0","216.22","198.97606790767577","0.788","0.204"
"6108","1.0","0.0","0.184","0.3874841932259947","5.0","1000.0","205.38","197.89638602056382","0.812","0.184"
"6109","1.0","0.0","0.212","0.408724846320847","7.0","947.0","216.42","211.82017750913153","0.788","0.212"
"6110","1.0","0.0","0.212","0.408724846320847","7.0","891.0","194.584","183.14502161948056","0.788","0.212"
"6111","1.0","0.0","0.208","0.4058768286069063","5.0","1000.0","227.24","197.82982181663104","0.788","0.208"
"6112","1.0","0.0","0.22","0.41424630354415964","8.0","938.0","208.828","193.03124725287358","0.78","0.22"
"6113","1.0","0.0","0.224","0.41692205506545227","7.0","967.0","239.824","217.3393131120091","0.776","0.224"
"6114","1.0","0.0","0.268","0.4429175995600084","6.0","1000.0","197.092","172.67366775510393","0.728","0.268"
"6115","1.0","0.0","0.236","0.42462218500685994","6.0","1000.0","203.108","197.06325973148822","0.756","0.236"
"6116","1.0","0.0","0.228","0.41954260808647315","6.0","1000.0","216.004","192.70762305627662","0.768","0.228"
"6117","1.0","0.0","0.236","0.42462218500685994","6.0","1000.0","235.564","206.10439564453742","0.756","0.236"
"6118","1.0","0.0","0.248","0.43185182644050496","5.0","1000.0","233.5","232.85589105710855","0.74","0.248"
"6119","1.0","0.0","0.216","0.41151427678757396","6.0","1000.0","223.748","223.09399923798927","0.772","0.216"
"6120","1.0","0.0","0.208","0.4058768286069063","5.0","1000.0","207.776","209.03876631859458","0.784","0.208"
"6121","1.0","0.0","0.196","0.39696851260521915","6.0","1000.0","182.744","176.5715222339095","0.796","0.196"
"6122","1.0","0.0","0.204","0.4029689814365369","5.0","1000.0","188.26","182.64604129298834","0.792","0.204"
"6123","1.0","0.0","0.216","0.41151427678757396","8.0","1000.0","213.264","210.4565378029393","0.776","0.216"
"6124","1.0","0.0","0.156","0.3628553430776512","6.0","1000.0","189.576","179.51299736787868","0.84","0.156"
"6125","1.0","0.0","0.212","0.408724846320847","7.0","1000.0","197.464","188.34952801639832","0.78","0.212"
"6126","1.0","0.0","0.268","0.4429175995600084","5.0","1000.0","222.748","199.63439707625537","0.716","0.268"
"6127","1.0","0.0","0.196","0.39696851260521915","6.0","1000.0","202.124","186.63246401416876","0.8","0.196"
"6128","1.0","0.0","0.224","0.41692205506545227","5.0","1000.0","231.34","211.81524118910798","0.772","0.224"
"6129","1.0","0.0","0.2","0.4","5.0","1000.0","192.896","186.3683588595446","0.784","0.2"
"6130","1.0","0.0","0.168","0.3738662862575335","6.0","1000.0","200.288","185.32677371605","0.828","0.168"
"6131","1.0","0.0","0.184","0.3874841932259947","7.0","1000.0","212.516","190.20303295163305","0.808","0.184"
"6132","1.0","0.0","0.212","0.408724846320847","5.0","1000.0","215.12","202.29406713989414","0.772","0.212"
"6133","1.0","0.0","0.212","0.408724846320847","6.0","1000.0","209.732","194.67146728783862","0.784","0.212"
"6134","1.0","0.0","0.208","0.4058768286069063","7.0","1000.0","219.196","225.28745545191816","0.772","0.208"
"6135","1.0","0.0","0.192","0.3938730760029175","5.0","1000.0","206.672","197.9791211618033","0.8","0.192"
"6136","1.0","0.0","0.244","0.42949272403615874","6.0","1000.0","229.72","208.0913491714636","0.744","0.244"
"6137","1.0","0.0","0.244","0.42949272403615874","5.0","1000.0","215.788","198.11911330308337","0.744","0.244"
"6138","1.0","0.0","0.216","0.41151427678757396","6.0","1000.0","227.78","213.44519577633986","0.772","0.216"
"6139","1.0","0.0","0.196","0.39696851260521915","5.0","1000.0","218.452","201.04564580214122","0.796","0.196"
"6140","1.0","0.0","0.216","0.41151427678757396","6.0","1000.0","210.924","185.9919305346337","0.78","0.216"
"6141","1.0","0.0","0.26","0.4386342439892262","5.0","1000.0","235.564","218.45888836117416","0.724","0.26"
"6142","1.0","0.0","0.228","0.41954260808647315","10.0","1000.0","221.02","195.06086127155288","0.764","0.228"
"6143","1.0","0.0","0.236","0.42462218500685994","5.0","1000.0","221.764","194.6404179609158","0.756","0.236"
"6144","1.0","0.0","0.296","0.45649096376598736","6.0","1000.0","237.816","219.47775774323912","0.692","0.296"
"6145","1.0","0.0","0.232","0.42210899066473345","6.0","1000.0","227.572","213.27639535588563","0.756","0.232"
"6146","1.0","0.0","0.192","0.3938730760029175","5.0","1000.0","224.932","217.19388429695712","0.804","0.192"
"6147","1.0","0.0","0.168","0.3738662862575335","5.0","1000.0","223.172","199.10987523475578","0.82","0.168"
"6148","1.0","0.0","0.196","0.39696851260521915","9.0","1000.0","203.772","199.07180618058405","0.792","0.196"
"6149","1.0","0.0","0.248","0.43185182644050496","8.0","1000.0","215.132","204.95970964069974","0.74","0.248"
"6150","1.0","0.0","0.288","0.452831094338717","5.0","1000.0","230.58","213.10021022983534","0.704","0.288"
"6151","1.0","0.0","0.236","0.42462218500685994","9.0","1000.0","196.932","188.5866150499552","0.752","0.236"
"6152","1.0","0.0","0.248","0.43185182644050496","8.0","1000.0","205.028","189.78496045788248","0.736","0.248"
"6153","1.0","0.0","0.236","0.42462218500685994","5.0","1000.0","217.784","206.24727233105403","0.756","0.236"
"6154","1.0","0.0","0.2","0.4","7.0","1000.0","199.156","175.78390046872892","0.796","0.2"
"6155","1.0","0.0","0.216","0.41151427678757396","5.0","1000.0","200.064","196.4681040372712","0.776","0.216"
"6156","1.0","0.0","0.212","0.408724846320847","7.0","1000.0","211.904","220.2677797227728","0.768","0.212"
"6157","1.0","0.0","0.188","0.3907121702737195","5.0","1000.0","217.66","202.8670116110551","0.804","0.188"
"6158","1.0","0.0","0.252","0.43416126036301306","6.0","1000.0","234.996","213.81031776787566","0.736","0.252"
"6159","1.0","0.0","0.232","0.42210899066473345","5.0","1000.0","209.548","195.58588828440563","0.756","0.232"
"6160","1.0","0.0","0.256","0.4364218143035474","5.0","979.0","225.08","191.68779199521285","0.744","0.256"
"6161","1.0","0.0","0.24","0.4270831300812525","8.0","1000.0","227.784","197.75271766527013","0.756","0.24"
"6162","1.0","0.0","0.24","0.4270831300812525","6.0","1000.0","220.02","208.04317724933935","0.748","0.24"
"6163","1.0","0.0","0.216","0.41151427678757396","6.0","1000.0","206.384","193.51604725190103","0.78","0.216"
"6164","1.0","0.0","0.228","0.41954260808647315","5.0","1000.0","219.368","216.55030033689633","0.768","0.228"
"6165","1.0","0.0","0.236","0.42462218500685994","7.0","1000.0","253.008","218.99901355028976","0.76","0.236"
"6166","1.0","0.0","0.248","0.43185182644050496","6.0","1000.0","225.66","200.61108743038113","0.748","0.248"
"6167","1.0","0.0","0.212","0.408724846320847","5.0","967.0","206.488","198.47553465351848","0.788","0.212"
"6168","1.0","0.0","0.252","0.43416126036301306","6.0","1000.0","206.728","192.13190785499424","0.736","0.252"
"6169","1.0","0.0","0.212","0.408724846320847","6.0","1000.0","211.112","194.46582079121262","0.784","0.212"
"6170","1.0","0.0","0.184","0.3874841932259947","5.0","932.0","205.532","189.5094113124728","0.816","0.184"
"6171","1.0","0.0","0.26","0.4386342439892262","5.0","979.0","222.768","191.90404418875596","0.74","0.26"
"6172","1.0","0.0","0.216","0.41151427678757396","5.0","1000.0","220.724","216.52652452759688","0.772","0.216"
"6173","1.0","0.0","0.236","0.42462218500685994","7.0","1000.0","226.136","205.6551616274195","0.756","0.236"
"6174","1.0","0.0","0.288","0.452831094338717","5.0","1000.0","211.816","196.72890520714026","0.696","0.288"
"6175","1.0","0.0","0.176","0.380820167533181","6.0","1000.0","200.776","198.37237162467966","0.816","0.176"
"6176","1.0","0.0","0.236","0.42462218500685994","7.0","1000.0","222.16","214.65035383152764","0.744","0.236"
"6177","1.0","0.0","0.232","0.42210899066473345","5.0","908.0","216.832","188.2272344162768","0.768","0.232"
"6178","1.0","0.0","0.24","0.4270831300812525","5.0","962.0","243.756","220.9776469781503","0.76","0.24"
"6179","1.0","0.0","0.236","0.42462218500685994","6.0","1000.0","241.456","213.14793000167748","0.752","0.236"
"6180","1.0","0.0","0.232","0.42210899066473345","5.0","968.0","208.084","189.89394130408698","0.768","0.232"
"6181","1.0","0.0","0.244","0.42949272403615874","5.0","1000.0","214.408","202.39537923579184","0.752","0.244"
"6182","1.0","0.0","0.208","0.4058768286069063","5.0","1000.0","235.404","225.0596382828338","0.784","0.208"
"6183","1.0","0.0","0.228","0.41954260808647315","5.0","1000.0","200.028","190.02449109522698","0.764","0.228"
"6184","1.0","0.0","0.2","0.4","6.0","814.0","197.464","181.9552052127117","0.8","0.2"
"6185","1.0","0.0","0.256","0.4364218143035474","6.0","918.0","215.804","193.5907373404006","0.744","0.256"
"6186","1.0","0.0","0.256","0.4364218143035474","5.0","1000.0","232.32","216.09033666501614","0.74","0.256"
"6187","1.0","0.0","0.2","0.4","5.0","1000.0","220.76","193.65544247451456","0.796","0.2"
"6188","1.0","0.0","0.172","0.3773804446443933","5.0","1000.0","212.768","196.62450044691784","0.82","0.172"
"6189","1.0","0.0","0.288","0.452831094338717","6.0","1000.0","231.664","214.41979177305447","0.696","0.288"
"6190","1.0","0.0","0.224","0.41692205506545227","5.0","1000.0","187.716","165.14050788343846","0.772","0.224"
"6191","1.0","0.0","0.232","0.42210899066473345","5.0","900.0","226.804","194.07632927278897","0.768","0.232"
"6192","1.0","0.0","0.22","0.41424630354415964","5.0","1000.0","249.34","231.44673771734176","0.756","0.22"
"6193","1.0","0.0","0.228","0.41954260808647315","7.0","1000.0","204.4","184.6153406410204","0.764","0.228"
"6194","1.0","0.0","0.184","0.3874841932259947","5.0","960.0","206.384","183.46804774673984","0.816","0.184"
"6195","1.0","0.0","0.224","0.41692205506545227","5.0","1000.0","203.708","201.93967103073135","0.768","0.224"
"6196","1.0","0.0","0.196","0.39696851260521915","5.0","939.0","204.144","181.95224445991317","0.804","0.196"
"6197","1.0","0.0","0.216","0.41151427678757396","5.0","1000.0","199.068","192.2918806814266","0.776","0.216"
"6198","1.0","0.0","0.236","0.42462218500685994","9.0","1000.0","225.376","213.41247063843292","0.748","0.236"
"6199","1.0","0.0","0.204","0.4029689814365369","5.0","1000.0","213.268","196.7685446813082","0.784","0.204"
"6200","1.0","0.0","0.2","0.4","6.0","1000.0","221.212","204.88460912425796","0.784","0.2"
"6201","1.0","0.0","0.244","0.42949272403615874","5.0","1000.0","242.764","235.67626164720113","0.744","0.244"
"6202","1.0","0.0","0.24","0.4270831300812525","6.0","1000.0","230.424","222.94945665778158","0.752","0.24"
"6203","1.0","0.0","0.224","0.41692205506545227","5.0","1000.0","206.54","199.45740497660142","0.764","0.224"
"6204","1.0","0.0","0.22","0.41424630354415964","7.0","1000.0","221.492","217.3724590098755","0.772","0.22"
"6205","1.0","0.0","0.204","0.4029689814365369","7.0","1000.0","210.64","208.63562111969281","0.776","0.204"
"6206","1.0","0.0","0.228","0.41954260808647315","5.0","1000.0","205.088","193.13901795339024","0.768","0.228"
"6207","1.0","0.0","0.272","0.4449898875255482","5.0","1000.0","206.772","208.83153022472447","0.72","0.272"
"6208","1.0","0.0","0.232","0.42210899066473345","7.0","978.0","216.46","196.63009027104684","0.768","0.232"
"6209","1.0","0.0","0.224","0.41692205506545227","7.0","1000.0","199.836","172.9535460868033","0.768","0.224"
"6210","1.0","0.0","0.196","0.39696851260521915","5.0","940.0","208.076","184.43790885823873","0.804","0.196"
"6211","1.0","0.0","0.236","0.42462218500685994","7.0","1000.0","233.252","215.81274405372827","0.756","0.236"
"6212","1.0","0.0","0.208","0.4058768286069063","8.0","1000.0","208.268","195.3601703930461","0.776","0.208"
"6213","1.0","0.0","0.232","0.42210899066473345","5.0","1000.0","203.964","192.80040120290204","0.764","0.232"
"6214","1.0","0.0","0.248","0.43185182644050496","6.0","1000.0","203.812","186.67068504722425","0.744","0.248"
"6215","1.0","0.0","0.24","0.4270831300812525","7.0","1000.0","198.256","201.8771271442111","0.748","0.24"
"6216","1.0","0.0","0.232","0.42210899066473345","5.0","912.0","216.676","193.9390910157104","0.768","0.232"
"6217","1.0","0.0","0.268","0.4429175995600084","6.0","1000.0","211.552","206.92477690213894","0.72","0.268"
"6218","1.0","0.0","0.256","0.4364218143035474","5.0","1000.0","220.16","199.7085636621525","0.736","0.256"
"6219","1.0","0.0","0.224","0.41692205506545227","5.0","1000.0","220.2","210.773110239423","0.768","0.224"
"6220","1.0","0.0","0.292","0.4546823066713725","5.0","1000.0","241.156","218.81836226423047","0.704","0.292"
"6221","1.0","0.0","0.188","0.3907121702737195","8.0","1000.0","212.94","200.9861298697002","0.804","0.188"
"6222","1.0","0.0","0.2","0.4","8.0","934.0","229.024","200.5015297298252","0.8","0.2"
"6223","1.0","0.0","0.224","0.41692205506545227","5.0","1000.0","229.516","207.96402031120672","0.764","0.224"
"6224","1.0","0.0","0.252","0.43416126036301306","7.0","1000.0","201.656","182.5127328818458","0.744","0.252"
"6225","1.0","0.0","0.24","0.4270831300812525","8.0","1000.0","225.468","203.31233355603393","0.752","0.24"
"6226","1.0","0.0","0.252","0.43416126036301306","7.0","1000.0","251.22","213.73704311606824","0.74","0.252"
"6227","1.0","0.0","0.264","0.44079927404658914","5.0","1000.0","230.22","222.18611027694777","0.732","0.264"
"6228","1.0","0.0","0.268","0.4429175995600084","6.0","1000.0","231.076","201.7959321294658","0.724","0.268"
"6229","1.0","0.0","0.204","0.4029689814365369","7.0","1000.0","215.352","200.6752702651725","0.792","0.204"
"6230","1.0","0.0","0.24","0.4270831300812525","7.0","1000.0","211.62","202.29357775273044","0.756","0.24"
"6231","1.0","0.0","0.2","0.4","6.0","1000.0","201.152","171.6258514793154","0.796","0.2"
"6232","1.0","0.0","0.26","0.4386342439892262","8.0","1000.0","244.324","207.76924465377445","0.736","0.26"
"6233","1.0","0.0","0.244","0.42949272403615874","6.0","1000.0","231.904","211.3353704044829","0.752","0.244"
"6234","1.0","0.0","0.24","0.4270831300812525","6.0","1000.0","217.012","195.28048508747617","0.748","0.24"
"6235","1.0","0.0","0.204","0.4029689814365369","6.0","1000.0","214.776","214.220740881923","0.78","0.204"
"6236","1.0","0.0","0.212","0.408724846320847","5.0","1000.0","209.324","195.19330681147858","0.776","0.212"
"6237","1.0","0.0","0.228","0.41954260808647315","5.0","978.0","214.632","197.13153115623078","0.772","0.228"
"6238","1.0","0.0","0.26","0.4386342439892262","7.0","1000.0","230.188","215.6242673170161","0.736","0.26"
"6239","1.0","0.0","0.232","0.42210899066473345","5.0","1000.0","226.976","216.9901735655326","0.752","0.232"
"6240","1.0","0.0","0.252","0.43416126036301306","6.0","1000.0","227.8","199.56937640830563","0.744","0.252"
"6241","1.0","0.0","0.264","0.44079927404658914","6.0","1000.0","222.532","196.30014003051554","0.732","0.264"
"6242","1.0","0.0","0.228","0.41954260808647315","7.0","1000.0","223.724","214.69870941391335","0.764","0.228"
"6243","1.0","0.0","0.16","0.36660605559646714","5.0","939.0","178.384","169.58916399345802","0.84","0.16"
"6244","1.0","0.0","0.224","0.41692205506545227","5.0","1000.0","208.752","193.15621267771851","0.772","0.224"
"6245","1.0","0.0","0.192","0.3938730760029175","6.0","1000.0","205.436","191.33586674745533","0.804","0.192"
"6246","1.0","0.0","0.232","0.42210899066473345","6.0","1000.0","210.324","192.08500988885103","0.76","0.232"
"6247","1.0","0.0","0.248","0.43185182644050496","5.0","1000.0","233.128","216.83241366548495","0.736","0.248"
"6248","1.0","0.0","0.228","0.41954260808647315","7.0","842.0","204.484","177.88167343489877","0.772","0.228"
"6249","1.0","0.0","0.264","0.44079927404658914","7.0","1000.0","236.764","200.59159579603525","0.724","0.264"
"6250","1.0","0.0","0.224","0.41692205506545227","5.0","1000.0","232.576","218.6843849569512","0.768","0.224"
"6251","1.0","0.0","0.22","0.41424630354415964","5.0","1000.0","204.724","196.23102665990407","0.772","0.22"
"6252","1.0","0.0","0.196","0.39696851260521915","5.0","1000.0","208.636","198.53346192518782","0.796","0.196"
"6253","1.0","0.0","0.204","0.4029689814365369","6.0","1000.0","197.032","185.03558299959496","0.792","0.204"
"6254","1.0","0.0","0.228","0.41954260808647315","5.0","1000.0","193.86","174.59661050547342","0.768","0.228"
"6255","1.0","0.0","0.224","0.41692205506545227","6.0","1000.0","212.828","194.6489928460972","0.764","0.224"
"6256","1.0","0.0","0.184","0.3874841932259947","6.0","1000.0","198.66","199.37679002331245","0.8","0.184"
"6257","1.0","0.0","0.196","0.39696851260521915","5.0","1000.0","192.72","181.62134676298382","0.792","0.196"
"6258","1.0","0.0","0.22","0.41424630354415964","7.0","1000.0","220.116","207.40387302073222","0.772","0.22"
"6259","1.0","0.0","0.248","0.43185182644050496","5.0","987.0","218.272","190.3861707582775","0.752","0.248"
"6260","1.0","0.0","0.24","0.4270831300812525","6.0","1000.0","203.704","194.61821185079262","0.748","0.24"
"6261","1.0","0.0","0.248","0.43185182644050496","5.0","1000.0","196.628","184.44151814599667","0.744","0.248"
"6262","1.0","0.0","0.22","0.41424630354415964","6.0","1000.0","241.004","237.40112043543516","0.752","0.22"
"6263","1.0","0.0","0.244","0.42949272403615874","6.0","1000.0","210.568","193.0788993546421","0.752","0.244"
"6264","1.0","0.0","0.288","0.452831094338717","5.0","1000.0","221.532","195.71397746711912","0.7","0.288"
"6265","1.0","0.0","0.26","0.4386342439892262","7.0","1000.0","219.372","188.78604189928873","0.736","0.26"
"6266","1.0","0.0","0.196","0.39696851260521915","5.0","1000.0","211.26","202.67970890052115","0.796","0.196"
"6267","1.0","0.0","0.212","0.408724846320847","6.0","1000.0","224.372","203.5789026790349","0.784","0.212"
"6268","1.0","0.0","0.22","0.41424630354415964","5.0","1000.0","208.772","211.57400600262784","0.772","0.22"
"6269","1.0","0.0","0.228","0.41954260808647315","6.0","1000.0","223.944","191.96388426993246","0.768","0.228"
"6270","1.0","0.0","0.264","0.44079927404658914","5.0","1000.0","224.592","213.08547002552754","0.728","0.264"
"6271","1.0","0.0","0.22","0.41424630354415964","5.0","1000.0","224.936","212.80271592251822","0.768","0.22"
"6272","1.0","0.0","0.204","0.4029689814365369","5.0","1000.0","236.456","222.85250742138848","0.776","0.204"
"6273","1.0","0.0","0.272","0.4449898875255482","5.0","1000.0","212.804","201.49609818554808","0.724","0.272"
"6274","1.0","0.0","0.244","0.42949272403615874","5.0","949.0","224.94","198.0088290960785","0.756","0.244"
"6275","1.0","0.0","0.2","0.4","6.0","995.0","217.276","202.20379774870693","0.8","0.2"
"6276","1.0","0.0","0.24","0.4270831300812525","5.0","913.0","200.748","184.58746570664","0.76","0.24"
"6277","1.0","0.0","0.232","0.42210899066473345","6.0","1000.0","228.388","210.86740254482203","0.764","0.232"
"6278","1.0","0.0","0.204","0.4029689814365369","7.0","1000.0","231.056","214.72234365337954","0.78","0.204"
"6279","1.0","0.0","0.224","0.41692205506545227","6.0","1000.0","215.048","216.44302182329656","0.76","0.224"
"6280","1.0","0.0","0.232","0.42210899066473345","8.0","1000.0","223.14","206.12801944422785","0.756","0.232"
"6281","1.0","0.0","0.268","0.4429175995600084","5.0","1000.0","212.392","201.6806940091193","0.728","0.268"
"6282","1.0","0.0","0.212","0.408724846320847","6.0","1000.0","213.888","197.9425660538936","0.788","0.212"
"6283","1.0","0.0","0.272","0.4449898875255482","5.0","1000.0","224.788","204.74559593798347","0.716","0.272"
"6284","1.0","0.0","0.224","0.41692205506545227","5.0","896.0","201.484","170.74486740162945","0.776","0.224"
"6285","1.0","0.0","0.272","0.4449898875255482","5.0","1000.0","208.96","197.0340437589402","0.724","0.272"
"6286","1.0","0.0","0.224","0.41692205506545227","6.0","1000.0","208.956","197.91008580666124","0.772","0.224"
"6287","1.0","0.0","0.26","0.4386342439892262","5.0","1000.0","214.104","208.9294741868653","0.732","0.26"
"6288","1.0","0.0","0.268","0.4429175995600084","5.0","1000.0","221.616","209.5740932081062","0.716","0.268"
"6289","1.0","0.0","0.208","0.4058768286069063","8.0","1000.0","237.656","219.9528350897074","0.776","0.208"
"6290","1.0","0.0","0.232","0.42210899066473345","6.0","877.0","208.324","198.55428231090852","0.768","0.232"
"6291","1.0","0.0","0.216","0.41151427678757396","5.0","1000.0","222.296","218.68080936378482","0.776","0.216"
"6292","1.0","0.0","0.252","0.43416126036301306","5.0","1000.0","240.328","220.15513715559763","0.736","0.252"
"6293","1.0","0.0","0.236","0.42462218500685994","7.0","917.0","200.052","185.503297264496","0.764","0.236"
"6294","1.0","0.0","0.244","0.42949272403615874","5.0","1000.0","208.3","209.03917814610722","0.744","0.244"
"6295","1.0","0.0","0.268","0.4429175995600084","5.0","1000.0","224.56","207.47221115127684","0.724","0.268"
"6296","1.0","0.0","0.256","0.4364218143035474","7.0","1000.0","234.656","206.59963616618504","0.728","0.256"
"6297","1.0","0.0","0.192","0.3938730760029175","5.0","1000.0","202.856","203.94829556532213","0.8","0.192"
"6298","1.0","0.0","0.232","0.42210899066473345","6.0","1000.0","215.748","210.33056957085438","0.764","0.232"
"6299","1.0","0.0","0.26","0.4386342439892262","5.0","1000.0","226.832","202.42052212164654","0.728","0.26"
"6300","1.0","0.0","0.2","0.4","5.0","1000.0","211.64","216.24193487850596","0.788","0.2"
"6301","1.0","0.0","0.24","0.4270831300812525","6.0","1000.0","213.044","201.6233966185472","0.74","0.24"
"6302","1.0","0.0","0.208","0.4058768286069063","6.0","1000.0","219.188","208.0103859330105","0.776","0.208"
"6303","1.0","0.0","0.208","0.4058768286069063","5.0","1000.0","207.764","178.4484359808177","0.784","0.208"
"6304","1.0","0.0","0.224","0.41692205506545227","7.0","942.0","214.428","201.94570759488795","0.776","0.224"
"6305","1.0","0.0","0.212","0.408724846320847","5.0","1000.0","222.588","223.00294674286255","0.764","0.212"
"6306","1.0","0.0","0.228","0.41954260808647315","5.0","1000.0","208.348","204.95574862881983","0.764","0.228"
"6307","1.0","0.0","0.188","0.3907121702737195","5.0","1000.0","220.152","220.68895961511078","0.796","0.188"
"6308","1.0","0.0","0.232","0.42210899066473345","5.0","1000.0","203.528","192.03506246516548","0.76","0.232"
"6309","1.0","0.0","0.264","0.44079927404658914","6.0","967.0","191.532","189.81553407453242","0.736","0.264"
"6310","1.0","0.0","0.24","0.4270831300812525","6.0","1000.0","221.68","207.91192750777907","0.74","0.24"
"6311","1.0","0.0","0.248","0.43185182644050496","6.0","1000.0","214.208","213.5918648638099","0.74","0.248"
"6312","1.0","0.0","0.212","0.408724846320847","5.0","1000.0","219.412","204.34324617172942","0.78","0.212"
"6313","1.0","0.0","0.324","0.46799999999999997","6.0","1000.0","242.172","215.05403603745734","0.664","0.324"
"6314","1.0","0.0","0.228","0.41954260808647315","5.0","1000.0","207.796","194.8774855749119","0.768","0.228"
"6315","1.0","0.0","0.212","0.408724846320847","7.0","1000.0","214.64","198.0940948135507","0.784","0.212"
"6316","1.0","0.0","0.2","0.4","5.0","1000.0","210.22","204.45726105961606","0.788","0.2"
"6317","1.0","0.0","0.224","0.41692205506545227","5.0","1000.0","198.256","182.771787932383","0.772","0.224"
"6318","1.0","0.0","0.248","0.43185182644050496","6.0","1000.0","216.684","203.03061873520463","0.744","0.248"
"6319","1.0","0.0","0.228","0.41954260808647315","5.0","1000.0","226.824","211.10221463546986","0.76","0.228"
"6320","1.0","0.0","0.2","0.4","6.0","1000.0","201.48","189.09498565535787","0.792","0.2"
"6321","1.0","0.0","0.232","0.42210899066473345","7.0","1000.0","217.58","202.5520268967951","0.752","0.232"
"6322","1.0","0.0","0.228","0.41954260808647315","5.0","1000.0","213.412","196.7015664807985","0.764","0.228"
"6323","1.0","0.0","0.212","0.408724846320847","5.0","956.0","211.448","201.84100499155278","0.788","0.212"
"6324","1.0","0.0","0.22","0.41424630354415964","5.0","1000.0","197.648","193.22611649567457","0.772","0.22"
